ahn_shipmentid,ahn_name,ahn_salesorderid,ahn_customerid,ahn_warehouse,ahn_sourcing,ahn_carrier,ahn_orderedtons,ahn_loadedtons,ahn_truckloads,ahn_stockreadyon,ahn_loadedon,ahn_dispatchedon,ahn_deliveredon,ahn_waybillnumber,ahn_podreceived,createdon,statecode,statuscode
a29375c2-c082-4e58-9f3d-8e7db89aa34f,SHP-000534,6281a159-dd97-47cd-8557-9093839044b5,577bc55a-36d5-4494-b37f-d50d2e25b5ee,100000001,100000000,100000001,140.0,139.57,6,2024-10-15T08:49:50Z,2024-10-18T23:51:56Z,2024-10-19T01:20:50Z,2024-10-19T07:48:00Z,WB-000534,True,2024-10-15T06:07:00Z,1,2
5fa6622f-3b38-4fe8-9458-6e0b1fc0b84d,SHP-000535,bcf3d164-7013-4706-a759-18f85e911418,577bc55a-36d5-4494-b37f-d50d2e25b5ee,100000001,100000000,100000000,90.0,89.66,4,2025-08-30T10:25:45Z,2025-09-02T01:48:25Z,2025-09-02T02:22:52Z,2025-09-02T07:38:00Z,WB-000535,True,2025-08-30T08:05:00Z,1,2
a4fd7d1c-63d9-4083-b931-12969fc297da,SHP-000536,8db18dd3-1386-421c-829c-595766901b01,577bc55a-36d5-4494-b37f-d50d2e25b5ee,100000001,100000000,100000000,220.0,220.11,10,2025-09-23T07:21:49Z,2025-09-26T20:43:13Z,2025-09-26T22:22:50Z,2025-09-27T04:35:00Z,WB-000536,True,2025-09-23T07:29:00Z,1,2
869dff84-1ab8-4cbb-a609-9f9c82e76aad,SHP-000537,234a89e0-c9e9-43f9-8821-1d14c935956a,577bc55a-36d5-4494-b37f-d50d2e25b5ee,100000001,100000001,100000000,45.0,44.88,2,2025-11-04T06:44:53Z,2025-11-06T08:38:30Z,2025-11-06T09:54:44Z,2025-11-06T13:19:00Z,WB-000537,True,2025-10-30T06:39:00Z,1,2
9647825c-29fb-4a04-bd78-7653e5cff37b,SHP-000538,1b5526c6-0db6-4dc3-99c9-73ae1cf1aaff,577bc55a-36d5-4494-b37f-d50d2e25b5ee,100000001,100000001,100000000,150.0,149.84,7,2026-02-10T04:34:10Z,2026-02-11T02:46:13Z,2026-02-11T04:35:24Z,2026-02-11T10:17:00Z,WB-000538,True,2026-02-07T08:41:00Z,1,2
2f3af30a-0940-45fd-9577-70d576f7238d,SHP-000539,c6191a5c-8a19-40bd-bee3-3ba0e4caa2e0,577bc55a-36d5-4494-b37f-d50d2e25b5ee,100000001,100000000,100000000,135.0,135.28,6,2026-01-31T09:54:35Z,2026-01-31T23:16:40Z,2026-02-01T00:40:47Z,2026-02-01T07:21:00Z,WB-000539,True,2026-01-31T08:49:00Z,1,2
205c61eb-3af7-404e-99f2-f4ea61d9655e,SHP-000540,1e81b715-db68-4e50-a373-318ff5c676f4,577bc55a-36d5-4494-b37f-d50d2e25b5ee,100000001,100000000,100000003,150.0,149.86,7,2026-04-04T13:18:23Z,2026-04-05T01:19:03Z,2026-04-05T02:05:01Z,2026-04-05T06:22:00Z,WB-000540,True,2026-04-04T12:01:00Z,1,2
ad8e67a4-4265-487d-9462-9b7f0ce85083,SHP-000541,e195e7d4-6ceb-498c-ae90-6515d99bdf10,31274148-7c7c-404e-8422-d03ef29a6339,100000004,100000001,100000000,150.0,149.9,7,2024-09-11T06:09:34Z,2024-09-11T20:43:41Z,2024-09-11T22:17:48Z,2024-09-12T05:58:00Z,WB-000541,True,2024-09-08T12:13:00Z,1,2
351a56ee-727d-4660-a132-a44243456ba0,SHP-000542,d850034e-6f96-471b-a18d-7201db7c3e2c,31274148-7c7c-404e-8422-d03ef29a6339,100000004,100000000,100000001,30.0,29.91,2,2025-02-08T17:15:53Z,2025-02-09T22:41:33Z,2025-02-10T00:22:18Z,2025-02-10T06:51:00Z,WB-000542,True,2025-02-08T13:38:00Z,1,2
634d34ad-ddd0-4efb-97f0-8dbc102b8b26,SHP-000543,0c31b756-8113-425d-b502-080bb049b37c,31274148-7c7c-404e-8422-d03ef29a6339,100000004,100000000,100000000,40.0,40.05,2,2025-04-09T16:47:56Z,2025-04-13T18:39:32Z,2025-04-13T20:18:42Z,2025-04-14T04:47:00Z,WB-000543,True,2025-04-09T13:26:00Z,1,2
39fd7177-070b-47d4-abb0-bab08972c7cd,SHP-000544,c9b7099e-0e5c-427b-8da4-3538b5c0055d,31274148-7c7c-404e-8422-d03ef29a6339,100000004,100000000,100000000,30.0,30.09,2,2025-05-17T10:08:25Z,2025-05-22T02:33:49Z,2025-05-22T03:45:36Z,2025-05-22T08:23:00Z,WB-000544,True,2025-05-17T07:42:00Z,1,2
a6d505ba-260d-48cb-ac2c-d83c8ea31306,SHP-000545,2c4118e6-26ea-4d53-ac05-54d58864e9e8,31274148-7c7c-404e-8422-d03ef29a6339,100000004,100000001,100000002,125.0,124.81,6,2025-11-22T12:38:59Z,2025-11-23T05:46:06Z,2025-11-23T07:05:37Z,2025-11-23T12:20:00Z,WB-000545,True,2025-11-20T10:06:00Z,1,2
c0cf8789-39ba-4be5-bf55-43c0c66c4c20,SHP-000546,20492e5f-07e9-4ef5-8cf3-7fa5cf2ffa13,31274148-7c7c-404e-8422-d03ef29a6339,100000004,100000001,100000001,45.0,45.27,2,2025-12-12T05:32:34Z,2025-12-12T23:47:13Z,2025-12-13T01:44:04Z,2025-12-13T05:38:00Z,WB-000546,True,2025-12-07T12:50:00Z,1,2
f066e809-dae5-45e1-ba53-c0e3732e03ee,SHP-000547,33abb324-7947-4c1e-a380-7bc834d5df6b,31274148-7c7c-404e-8422-d03ef29a6339,100000004,100000000,100000000,20.0,20.0,1,2026-04-07T08:02:28Z,2026-04-12T01:07:12Z,2026-04-12T01:31:57Z,2026-04-12T07:20:00Z,WB-000547,True,2026-04-07T07:50:00Z,1,2
237c3997-899f-4681-bca7-1ff532020a50,SHP-000548,9f46bc54-84ed-4de7-89f3-ea30e4096e22,27aa7cbc-2337-4bbc-bffe-77c839feb99c,100000000,100000000,100000001,105.0,105.1,5,2024-09-01T10:26:51Z,2024-09-03T23:19:46Z,2024-09-04T00:16:01Z,2024-09-04T09:30:00Z,WB-000548,True,2024-09-01T08:16:00Z,1,2
daf3812e-f4c2-4652-9823-4b47e3e8ae4e,SHP-000549,6b0d92e6-a5ab-4380-869f-f747a5015003,27aa7cbc-2337-4bbc-bffe-77c839feb99c,100000000,100000000,100000000,25.0,25.09,2,2025-07-13T06:29:19Z,2025-07-20T04:11:28Z,2025-07-20T04:57:15Z,2025-07-20T09:57:00Z,WB-000549,True,2025-07-13T05:16:00Z,1,2
e4bab721-f34e-41fe-afa4-5bfc526fa7ab,SHP-000550,90f6d529-e1dd-4de9-84f1-23ffe296f8c7,27aa7cbc-2337-4bbc-bffe-77c839feb99c,100000000,100000000,100000001,30.0,30.03,2,2025-10-25T10:12:11Z,2025-10-26T03:00:34Z,2025-10-26T04:31:32Z,2025-10-26T11:40:00Z,WB-000550,True,2025-10-25T10:06:00Z,1,2
c9899cb1-e1b5-4009-8f45-4ef266d81ed7,SHP-000551,1c9cbecf-a721-4fc3-b57c-3d148da5cf11,27aa7cbc-2337-4bbc-bffe-77c839feb99c,100000000,100000000,100000000,35.0,34.91,2,2025-11-06T11:31:02Z,2025-11-08T00:31:51Z,2025-11-08T01:48:34Z,2025-11-08T06:26:00Z,WB-000551,True,2025-11-06T10:54:00Z,1,2
035f1ac7-4049-4859-87cd-b97d117bf66d,SHP-000552,88796f10-e7b0-4335-8707-f0c99c2bc85f,27aa7cbc-2337-4bbc-bffe-77c839feb99c,100000000,100000000,100000000,65.0,65.12,3,2026-04-14T10:43:28Z,2026-04-16T02:22:10Z,2026-04-16T03:09:49Z,2026-04-16T10:36:00Z,WB-000552,True,2026-04-14T08:09:00Z,1,2
bc073159-901b-4538-8061-6b8b04c38b35,SHP-000553,9cb210bf-c736-4c95-9418-d2c10bbe2f67,27aa7cbc-2337-4bbc-bffe-77c839feb99c,100000000,100000000,100000002,20.0,20.08,1,2026-06-07T12:30:15Z,2026-06-13T03:02:59Z,2026-06-13T04:44:30Z,2026-06-13T11:13:00Z,WB-000553,True,2026-06-07T11:42:00Z,1,2
3803597b-fa3b-44ed-b5c0-e3506e9567e0,SHP-000554,e0646e05-0907-4992-bca1-bd14e8c9bb13,c9c23e69-d82c-4565-8bb9-07ec13c11754,100000000,100000000,100000002,45.0,45.2,2,2025-03-08T11:05:36Z,2025-03-13T08:41:11Z,2025-03-13T10:02:37Z,2025-03-13T13:11:00Z,WB-000554,True,2025-03-08T08:38:00Z,1,2
30095851-2ed2-46f2-a4ae-235a79544360,SHP-000555,b0d78504-85fd-40ff-a71a-3aeb9ea9ae96,c9c23e69-d82c-4565-8bb9-07ec13c11754,100000000,100000000,100000001,130.0,129.8,6,2025-07-26T10:00:15Z,2025-07-28T05:19:51Z,2025-07-28T05:51:12Z,2025-07-28T10:15:00Z,WB-000555,True,2025-07-26T06:42:00Z,1,2
19d592b9-75c6-44dd-b642-837670aa7cc9,SHP-000556,cb65cc42-e666-48b9-89da-79d0c3f9ac09,c9c23e69-d82c-4565-8bb9-07ec13c11754,100000000,100000000,100000000,225.0,225.96,10,2025-08-02T13:17:44Z,2025-08-03T02:19:54Z,2025-08-03T03:12:16Z,2025-08-03T07:44:00Z,WB-000556,True,2025-08-02T12:05:00Z,1,2
b2354dea-eaeb-4fe5-957c-8c53f989b48e,SHP-000557,8809cda8-7274-47ad-9ce6-b1efca08f509,86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,100000000,100000000,100000002,45.0,45.02,2,2024-09-29T06:40:46Z,2024-09-30T22:41:36Z,2024-10-01T00:14:01Z,2024-10-01T06:21:00Z,WB-000557,True,2024-09-29T05:20:00Z,1,2
86541065-7840-4e78-b1c6-b4231005ac43,SHP-000558,dd2427e0-ba94-452d-9080-d924bb600af0,86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,100000000,100000000,100000000,35.0,34.97,2,2025-05-19T09:36:32Z,2025-05-23T23:20:30Z,2025-05-24T01:10:49Z,2025-05-24T06:04:00Z,WB-000558,True,2025-05-19T06:08:00Z,1,2
3072fade-d93a-4fc7-b61b-31b908337fb7,SHP-000559,73551111-1a1b-4acb-9077-b8a2617c4b32,e05b46c5-5636-4094-a974-31db09a9d1c1,100000005,100000000,100000002,50.0,50.14,3,2024-07-11T12:07:43Z,2024-07-13T03:01:23Z,2024-07-13T04:22:27Z,2024-07-13T11:01:00Z,WB-000559,True,2024-07-11T10:20:00Z,1,2
93f6a983-75de-46a6-b295-7681871191f0,SHP-000560,85b6757b-e845-4ba4-8c3b-b259e80218b1,e05b46c5-5636-4094-a974-31db09a9d1c1,100000005,100000000,100000001,175.0,174.26,8,2025-08-30T08:24:10Z,2025-09-01T06:29:31Z,2025-09-01T08:18:33Z,2025-09-01T13:23:00Z,WB-000560,True,2025-08-30T08:55:00Z,1,2
4683fef6-1c63-4659-aa66-ca0dbf3453c5,SHP-000561,b0bbc953-1e1b-44fd-95e4-a4f6965b4e1e,e05b46c5-5636-4094-a974-31db09a9d1c1,100000005,100000001,100000002,190.0,190.46,8,2026-01-22T08:14:35Z,2026-01-23T23:25:19Z,2026-01-24T00:10:32Z,2026-01-24T06:02:00Z,WB-000561,False,2026-01-17T09:25:00Z,1,2
2c01f23e-35a5-4c18-a4f0-74cd1ac861da,SHP-000562,1181bb97-2088-43cf-9755-23f68468ee88,e05b46c5-5636-4094-a974-31db09a9d1c1,100000005,100000001,100000000,300.0,298.05,13,2026-06-28T04:12:30Z,2026-06-30T03:12:04Z,2026-06-30T04:16:12Z,2026-06-30T07:38:00Z,WB-000562,True,2026-06-24T10:57:00Z,1,2
a744b38d-7001-452d-8c0a-dd6465528087,SHP-000563,c3aadb93-bb3e-4556-b81d-913d8f049bda,98e52499-218c-4e1c-9e37-4f7ac42cbc39,100000001,100000000,100000000,245.0,244.83,11,2024-08-08T08:53:16Z,2024-08-13T22:19:29Z,2024-08-13T23:54:27Z,2024-08-14T10:58:00Z,WB-000563,True,2024-08-08T07:07:00Z,1,2
b7f96b6a-fd2a-418e-b6e5-501a5a1518a8,SHP-000564,91b390e5-48fb-4668-ab27-53be107559b2,98e52499-218c-4e1c-9e37-4f7ac42cbc39,100000001,100000000,100000002,290.0,289.28,13,2024-12-12T14:44:50Z,2024-12-13T11:17:20Z,2024-12-13T12:30:20Z,2024-12-14T05:22:00Z,WB-000564,True,2024-12-12T11:56:00Z,1,2
1b9601b1-5593-41d5-b4ad-08d88ac26045,SHP-000565,7b400ae2-72c7-4430-ae86-042abc523b76,98e52499-218c-4e1c-9e37-4f7ac42cbc39,100000001,100000000,100000001,110.0,110.23,5,2025-03-22T12:06:37Z,2025-03-23T15:17:39Z,2025-03-23T16:13:15Z,2025-03-24T06:20:00Z,WB-000565,True,2025-03-22T09:04:00Z,1,2
c59ecd81-a0e3-457b-961e-4ba3e3d02db0,SHP-000566,09d70d0f-ec33-4f60-8157-1bd3b1798d46,98e52499-218c-4e1c-9e37-4f7ac42cbc39,100000001,100000001,100000002,95.0,95.15,4,2025-05-01T22:11:09Z,2025-05-03T01:59:32Z,2025-05-03T02:43:33Z,2025-05-04T06:11:00Z,WB-000566,True,2025-04-27T14:01:00Z,1,2
c5bf57f4-29c9-48f4-b041-5b253c868784,SHP-000567,a53ab312-603c-42aa-a3cd-5b5c1ef879f7,98e52499-218c-4e1c-9e37-4f7ac42cbc39,100000001,100000000,100000002,115.0,115.04,5,2025-05-15T08:03:24Z,2025-05-16T17:22:36Z,2025-05-16T19:06:12Z,2025-05-17T06:09:00Z,WB-000567,True,2025-05-15T06:25:00Z,1,2
941a5503-5e2d-4c90-829e-7ea1e8b1dea7,SHP-000568,e2c3c7b4-2763-4280-8b39-f6eba872ed65,98e52499-218c-4e1c-9e37-4f7ac42cbc39,100000001,100000001,100000002,50.0,49.97,3,2025-09-07T07:21:58Z,2025-09-09T18:52:51Z,2025-09-09T19:48:58Z,2025-09-10T05:59:00Z,WB-000568,True,2025-09-03T13:54:00Z,1,2
dbde7b14-e607-4a10-8e88-faf190552168,SHP-000569,03337978-c925-4341-8b5b-13cdb512a665,2e4bebc4-2989-4880-a77d-1be96070b6a1,100000000,100000000,100000001,40.0,40.09,2,2025-01-26T09:12:58Z,2025-02-01T00:47:45Z,2025-02-01T02:41:23Z,2025-02-01T07:47:00Z,WB-000569,True,2025-01-26T08:42:00Z,1,2
a7b6544d-114d-45fc-ad27-f2630b7de813,SHP-000570,6cff0a08-1061-4dc7-8575-aa1d70a312b9,2e4bebc4-2989-4880-a77d-1be96070b6a1,100000000,100000000,100000000,70.0,70.09,3,2025-06-28T06:30:01Z,2025-07-01T02:02:49Z,2025-07-01T03:49:57Z,2025-07-01T09:49:00Z,WB-000570,True,2025-06-28T06:28:00Z,1,2
f31a7b6e-509c-45bd-b532-3df831391669,SHP-000571,a7ec27eb-d700-487d-9d32-6c51818f484c,2e4bebc4-2989-4880-a77d-1be96070b6a1,100000000,100000000,100000000,40.0,39.89,2,2025-07-05T07:59:07Z,2025-07-09T03:48:17Z,2025-07-09T05:05:22Z,2025-07-09T09:34:00Z,WB-000571,True,2025-07-05T05:44:00Z,1,2
183a116b-c86b-4a2b-84c3-ac25f146669f,SHP-000572,e8f39c4b-f567-4756-9661-7b22f13e0529,2e4bebc4-2989-4880-a77d-1be96070b6a1,100000000,100000000,100000001,35.0,35.1,2,2025-07-23T15:32:00Z,2025-07-30T04:37:30Z,2025-07-30T05:03:24Z,2025-07-30T12:03:00Z,WB-000572,True,2025-07-23T13:14:00Z,1,2
0c0d6d9b-5d4c-4e74-aa75-5295d55f5269,SHP-000573,721c763a-5caa-43ce-bb67-7f35bc3b011c,2e4bebc4-2989-4880-a77d-1be96070b6a1,100000000,100000000,100000000,110.0,110.13,5,2025-08-31T10:36:14Z,2025-09-02T04:07:15Z,2025-09-02T05:00:28Z,2025-09-02T13:17:00Z,WB-000573,True,2025-08-31T07:21:00Z,1,2
30bff7f2-a6d8-4f97-bc92-13765d7c2685,SHP-000574,15312aa8-88fd-4627-aaf4-62b9f6bf62b0,2e4bebc4-2989-4880-a77d-1be96070b6a1,100000000,100000000,100000001,70.0,70.16,3,2025-10-26T07:16:42Z,2025-10-26T22:24:36Z,2025-10-26T23:28:16Z,2025-10-27T04:30:00Z,WB-000574,True,2025-10-26T06:15:00Z,1,2
f6eb45c3-8565-42fa-9005-191bbbcfd464,SHP-000575,03c4bf5b-df06-4378-9334-82da9408dd8f,2e4bebc4-2989-4880-a77d-1be96070b6a1,100000000,100000000,100000000,75.0,75.27,4,2026-06-10T09:09:15Z,2026-06-15T06:36:38Z,2026-06-15T08:08:19Z,2026-06-15T12:36:00Z,WB-000575,True,2026-06-10T06:31:00Z,1,2
5f60973b-9cd7-4c49-9e0e-f6f602bc90d1,SHP-000576,547c144a-2405-46f6-9812-a5233d62ca5c,9feefdff-c566-4a81-b15e-54f6d4d30795,100000000,100000000,100000000,110.0,109.59,5,2024-09-07T13:02:25Z,2024-09-11T01:04:45Z,2024-09-11T02:03:52Z,2024-09-11T06:14:00Z,WB-000576,True,2024-09-07T10:56:00Z,1,2
7f651646-7ed4-4ddb-8274-8f54efd26c6c,SHP-000577,d26ce910-bcc0-4a2c-92ae-a1c15d6e7279,9feefdff-c566-4a81-b15e-54f6d4d30795,100000000,100000000,100000001,160.0,160.16,7,2025-02-23T10:41:45Z,2025-02-23T23:53:23Z,2025-02-24T01:30:27Z,2025-02-24T07:43:00Z,WB-000577,True,2025-02-23T07:22:00Z,1,2
2320e314-23f1-4fa7-a09f-978936eb8683,SHP-000578,74eea222-598b-4802-9a93-d5784bb9bc6c,9feefdff-c566-4a81-b15e-54f6d4d30795,100000000,100000000,100000000,125.0,125.54,6,2026-02-07T13:12:15Z,2026-02-14T07:14:16Z,2026-02-14T09:05:36Z,2026-02-14T12:59:00Z,WB-000578,True,2026-02-07T12:36:00Z,1,2
60864ea7-b0ea-46e7-ad38-875adb0720c4,SHP-000579,8e0235a4-cccf-4e4b-bdfd-507e1aeb2fcb,9feefdff-c566-4a81-b15e-54f6d4d30795,100000000,100000000,100000000,95.0,95.39,4,2026-02-16T15:45:44Z,2026-02-18T22:46:47Z,2026-02-19T00:28:22Z,2026-02-19T06:04:00Z,WB-000579,True,2026-02-16T14:20:00Z,1,2
654e12ca-0bde-492f-973f-9c223dae5582,SHP-000580,7cf0c30d-4f34-4b8d-abab-941491178632,9feefdff-c566-4a81-b15e-54f6d4d30795,100000000,100000000,100000002,85.0,84.93,4,2026-04-15T09:10:44Z,2026-04-19T00:00:07Z,2026-04-19T01:17:37Z,2026-04-19T05:43:00Z,WB-000580,True,2026-04-15T06:12:00Z,1,2
13770050-8d14-42c6-886e-7661d1434756,SHP-000581,a60fcedc-a105-4fcd-9961-b6d72d26e346,b89f72f3-2a60-4652-a714-7668cf1d7d3a,100000000,100000000,100000000,70.0,70.32,3,2025-01-11T09:51:47Z,2025-01-15T18:28:06Z,2025-01-15T19:08:40Z,2025-01-16T06:45:00Z,WB-000581,True,2025-01-11T07:14:00Z,1,2
72f74e0e-40bb-438c-a276-9a68e99ad412,SHP-000582,fd82ab43-8b5a-4642-8746-2acca78c6ad4,b89f72f3-2a60-4652-a714-7668cf1d7d3a,100000000,100000000,100000001,55.0,54.96,3,2025-07-13T12:51:55Z,2025-07-16T01:24:11Z,2025-07-16T01:52:11Z,2025-07-16T09:45:00Z,WB-000582,True,2025-07-13T09:37:00Z,1,2
4df7a63d-d418-4494-848d-a6fe1c4a1975,SHP-000583,37eee6f1-db95-4ba8-9c9c-3b7b264f5c9b,b89f72f3-2a60-4652-a714-7668cf1d7d3a,100000000,100000000,100000002,35.0,34.91,2,2025-09-14T13:58:56Z,2025-09-15T22:05:06Z,2025-09-15T23:54:10Z,2025-09-16T12:08:00Z,WB-000583,True,2025-09-14T12:29:00Z,1,2
d264fd64-f73c-4b63-b448-104aafd6c80a,SHP-000584,075c3923-916c-4527-818c-a6ac8550312f,b89f72f3-2a60-4652-a714-7668cf1d7d3a,100000000,100000000,100000000,50.0,50.03,3,2025-11-10T11:51:19Z,2025-11-16T16:06:22Z,2025-11-16T17:59:09Z,2025-11-17T05:22:00Z,WB-000584,True,2025-11-10T11:29:00Z,1,2
4dd82b6a-ff2a-421f-afe6-be94518c476d,SHP-000585,61443d2a-0885-4ab5-a39d-6b97500b27fe,b89f72f3-2a60-4652-a714-7668cf1d7d3a,100000000,100000000,100000000,85.0,85.11,4,2025-12-29T15:48:51Z,2026-01-03T22:22:13Z,2026-01-03T23:24:19Z,2026-01-04T08:57:00Z,WB-000585,True,2025-12-29T13:52:00Z,1,2
cfa45f6c-af8e-44ec-8c70-8165bd48d7ee,SHP-000586,f4ffa528-fa18-43b6-b92d-5e37e268031e,f836f571-3cce-476c-b836-c448ad261ec5,100000000,100000000,100000003,50.0,50.02,3,2024-08-05T08:57:53Z,2024-08-06T03:14:25Z,2024-08-06T03:48:51Z,2024-08-06T06:41:00Z,WB-000586,True,2024-08-05T08:39:00Z,1,2
880d9d3d-53ee-4715-9033-2ed00c54193c,SHP-000587,1d86d253-9d62-4511-a592-ba158d932b15,f836f571-3cce-476c-b836-c448ad261ec5,100000000,100000000,100000003,15.0,14.99,1,2024-09-22T11:54:35Z,2024-09-23T03:55:17Z,2024-09-23T04:32:36Z,2024-09-23T12:41:00Z,WB-000587,True,2024-09-22T11:10:00Z,1,2
da8077ad-b51d-48d5-90ac-f8e210513fc7,SHP-000588,d2ddf35a-ce7f-4f4e-92ca-6de098d781e2,f836f571-3cce-476c-b836-c448ad261ec5,100000000,100000000,100000003,35.0,34.91,2,2024-11-13T12:41:19Z,2024-11-14T00:31:08Z,2024-11-14T01:32:13Z,2024-11-14T07:09:00Z,WB-000588,True,2024-11-13T10:25:00Z,1,2
27cfa83f-8df6-41ce-a603-1969f037f9de,SHP-000589,74ec84d6-a98f-4989-8c9c-94231849629b,f836f571-3cce-476c-b836-c448ad261ec5,100000000,100000000,100000001,40.0,40.04,2,2024-12-30T08:55:17Z,2025-01-06T03:22:22Z,2025-01-06T04:10:38Z,2025-01-06T10:43:00Z,WB-000589,True,2024-12-30T06:03:00Z,1,2
e4873811-3dce-40e1-9556-9776e7a6f1ca,SHP-000590,0a0a1936-84bb-46ec-960e-97309b33c381,f836f571-3cce-476c-b836-c448ad261ec5,100000000,100000000,100000002,30.0,30.03,2,2025-05-20T15:45:55Z,2025-05-27T00:45:13Z,2025-05-27T02:32:21Z,2025-05-27T12:38:00Z,WB-000590,True,2025-05-20T12:35:00Z,1,2
fd262f8f-c6cd-41e0-8476-8079d0eb2dd9,SHP-000591,81b9e996-a9a6-48b0-b621-361ea893721c,f836f571-3cce-476c-b836-c448ad261ec5,100000000,100000000,100000000,40.0,40.03,2,2025-06-14T11:28:17Z,2025-06-21T02:35:09Z,2025-06-21T04:23:39Z,2025-06-21T08:52:00Z,WB-000591,True,2025-06-14T09:59:00Z,1,2
ca820a9d-579e-4de1-87b6-b50e9705050c,SHP-000592,1b18f914-fb16-4d51-92da-b82f4ffdbb2f,f836f571-3cce-476c-b836-c448ad261ec5,100000000,100000000,100000000,70.0,70.14,3,2025-07-10T11:03:46Z,2025-07-12T03:35:43Z,2025-07-12T05:03:11Z,2025-07-12T09:31:00Z,WB-000592,True,2025-07-10T07:59:00Z,1,2
65009313-7947-49e6-b7f0-7c4a5b7a16b3,SHP-000593,3ce7d56d-e24f-41d9-8026-dad732930f9d,f836f571-3cce-476c-b836-c448ad261ec5,100000000,100000000,100000000,50.0,49.82,3,2025-11-29T11:28:20Z,2025-12-03T23:38:38Z,2025-12-04T01:08:19Z,2025-12-04T06:04:00Z,WB-000593,True,2025-11-29T08:29:00Z,1,2
7b3044e8-7f94-4f42-933f-bd7178fcb9fe,SHP-000594,ac8f615d-7d18-437b-b60c-471af6ccc3bd,c09cb506-48f1-496d-9c4f-fb4671b701aa,100000000,100000000,100000000,120.0,119.61,5,2025-04-09T09:57:10Z,2025-04-12T05:32:16Z,2025-04-12T06:12:14Z,2025-04-12T12:36:00Z,WB-000594,True,2025-04-09T06:36:00Z,1,2
d8409695-fb83-4f88-a3e6-0622aa0e4b2f,SHP-000595,56ac8232-84e3-4190-b6d8-e8b36d0efb3c,c09cb506-48f1-496d-9c4f-fb4671b701aa,100000000,100000001,100000002,45.0,44.96,2,2025-08-06T21:39:30Z,2025-08-09T04:41:55Z,2025-08-09T06:16:01Z,2025-08-09T10:03:00Z,WB-000595,True,2025-08-03T06:10:00Z,1,2
9ee999b6-0a20-4007-afc0-91e35bb30ce9,SHP-000596,7c48e662-8b52-4660-9379-7b95aad351f7,c09cb506-48f1-496d-9c4f-fb4671b701aa,100000000,100000000,100000000,25.0,25.11,2,2025-10-04T14:48:52Z,2025-10-08T05:00:38Z,2025-10-08T06:35:16Z,2025-10-08T10:32:00Z,WB-000596,True,2025-10-04T11:16:00Z,1,2
68206534-a8e1-4c35-8a16-c8596382dea1,SHP-000597,8edc4417-63e0-4615-afb2-4da6e8d326a0,c09cb506-48f1-496d-9c4f-fb4671b701aa,100000000,100000001,100000002,55.0,55.09,3,2026-01-17T20:40:32Z,2026-01-19T00:58:24Z,2026-01-19T02:36:24Z,2026-01-19T09:02:00Z,WB-000597,True,2026-01-14T12:14:00Z,1,2
891f3cfc-1392-4931-8aab-c9b85502e84d,SHP-000598,d7b31071-085f-46f4-bc9b-b425e812bd36,3be79df4-72ec-416e-88a7-23e9bfa016c2,100000001,100000000,100000000,125.0,125.29,6,2025-12-29T11:54:07Z,2026-01-05T03:25:41Z,2026-01-05T05:17:03Z,2026-01-05T11:21:00Z,WB-000598,True,2025-12-29T09:11:00Z,1,2
3d4103fe-1961-47c5-b7b1-28705860f166,SHP-000599,f953f3ee-8165-417f-b41e-8968fc1baf97,3be79df4-72ec-416e-88a7-23e9bfa016c2,100000001,100000000,100000000,50.0,49.95,3,2026-05-05T08:59:44Z,2026-05-09T05:53:35Z,2026-05-09T07:41:19Z,2026-05-09T11:42:00Z,WB-000599,True,2026-05-05T07:09:00Z,1,2
b5ab9275-e489-4ec1-9e8c-1c90ca5b2cc0,SHP-000600,5b414a3f-2f05-4fb7-b668-ba33fdf64eeb,3be79df4-72ec-416e-88a7-23e9bfa016c2,100000001,100000001,100000001,160.0,159.83,7,2026-06-10T06:05:44Z,2026-06-10T23:46:01Z,2026-06-11T00:53:35Z,2026-06-11T06:33:00Z,WB-000600,True,2026-06-08T05:24:00Z,1,2
91b21db9-5a55-438b-b627-b2fc94824176,SHP-000601,1a7e138f-72a0-4bec-81d5-e2eb3645b1ac,f7315749-4f39-49a8-bd3a-258288b4f474,100000005,100000001,100000000,90.0,90.2,4,2024-07-30T19:05:39Z,2024-08-01T07:06:29Z,2024-08-01T07:48:25Z,2024-08-01T12:43:00Z,WB-000601,True,2024-07-27T04:52:00Z,1,2
984b3a73-0fa4-44e9-a48a-ce507a188bfc,SHP-000602,5d402be0-614a-4f1d-a6da-135cf11bb3a4,f7315749-4f39-49a8-bd3a-258288b4f474,100000005,100000000,100000002,265.0,266.05,12,2024-08-10T09:18:25Z,2024-08-11T01:24:49Z,2024-08-11T02:46:19Z,2024-08-11T08:59:00Z,WB-000602,True,2024-08-10T08:32:00Z,1,2
8ac8ccb8-2104-46c8-9931-10bfd76bcfef,SHP-000603,90026e2f-b0b4-425d-9ec9-db8d6e23a11e,f7315749-4f39-49a8-bd3a-258288b4f474,100000005,100000000,100000000,110.0,109.16,5,2024-12-19T10:59:44Z,2024-12-26T05:53:18Z,2024-12-26T06:40:30Z,2024-12-26T10:56:00Z,WB-000603,True,2024-12-19T08:34:00Z,1,2
