activityid,regardingobjectid,responsecode,channeltypecode,receivedon,createdon,companyname,ownerid,statecode,statuscode
8b0ea0b9-1246-4474-a475-c0eec6913069,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T08:30:00Z,2025-05-11T08:30:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e54c8739-3133-439e-ae7d-952b785b8a07,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T10:43:00Z,2025-05-11T10:43:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
61af0e8e-d137-47e1-8005-353dd76f1e65,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-13T10:43:00Z,2025-05-13T10:43:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f97f4994-1f38-4f55-833a-c4d6d4085391,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T06:10:00Z,2025-05-13T06:10:00Z,Jahan Omran Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
62821d61-3fbb-4f57-b6f5-6f1cc4a531cd,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T06:04:00Z,2025-05-14T06:04:00Z,Varna Eskelet Felezi Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3f46057b-7165-436b-b997-c779c56f05e6,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T12:44:00Z,2025-05-11T12:44:00Z,Sahand Sakhteman Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f6121d2c-ae73-40eb-a39d-8fe7790b185c,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T13:06:00Z,2025-05-11T13:06:00Z,Sahand Press Works Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0d559b64-e334-4bac-9c44-ebd132df8d45,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-13T09:55:00Z,2025-05-13T09:55:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f9287d26-37c0-487a-aaac-826edd18ab28,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T05:48:00Z,2025-05-11T05:48:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6f2537ce-a206-427c-bc68-41d61ce8e12f,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T09:08:00Z,2025-05-11T09:08:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
cb5d2b59-2ad8-40ca-83db-7a2e531350e0,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T11:55:00Z,2025-05-12T11:55:00Z,Mehrgan Ahan Forooshi Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3fac4317-16e8-47b0-8552-f3c55f13fb98,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T05:52:00Z,2025-05-11T05:52:00Z,Ava Builders Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
af9a1168-1766-4795-bffa-b493285eed0a,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-11T11:09:00Z,2025-05-11T11:09:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f83b1806-ee4c-4b18-96a2-d49d9e5f8273,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-14T11:05:00Z,2025-05-14T11:05:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0f5f9707-a008-4c20-8272-88e6ff39a117,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-12T06:55:00Z,2025-05-12T06:55:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
276732d3-a502-4c4b-9b03-34d80f4d6c40,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T13:02:00Z,2025-05-14T13:02:00Z,Nikan Steel Structures Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a50784cb-c9df-401e-8ef0-0de1fb4f1972,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-13T04:41:00Z,2025-05-13T04:41:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e44cbd41-ce36-492a-98e9-d0aac1b6edd4,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-11T12:12:00Z,2025-05-11T12:12:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
05776108-3166-4c94-bbb2-4366704fe1a8,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T07:44:00Z,2025-05-12T07:44:00Z,Persis Housing Development Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b972393a-5bb0-4d76-a0b5-7717b072afc8,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-14T13:03:00Z,2025-05-14T13:03:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0a1bebd3-e60e-4813-802d-a0fa227dcecc,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,4,4,2025-05-12T13:27:00Z,2025-05-12T13:27:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8f1c3fa0-7000-4009-b4e5-70ba7c3cc2bc,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T05:09:00Z,2025-05-13T05:09:00Z,Hamoon Appliance Components Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
730ad7de-27af-4ff9-87f8-9f6211a1e557,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,4,4,2025-05-11T09:59:00Z,2025-05-11T09:59:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8aa6b006-436a-4b9d-91c5-6a004bb13407,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T05:32:00Z,2025-05-12T05:32:00Z,Hamoon Foolad Trading Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
10372a5c-b893-408a-9219-02163d211daf,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T06:45:00Z,2025-05-12T06:45:00Z,Arya Agri-Steel Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
277529a2-8d2c-4e83-8407-26547f5f61aa,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T04:40:00Z,2025-05-13T04:40:00Z,Mahtab Contracting Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2dbb45bd-2138-42e6-b013-a170d5cf3b4c,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T10:44:00Z,2025-05-11T10:44:00Z,Sabalan Metal Center Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1b67f7bb-33bb-4382-8801-8e83df9d3910,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T09:09:00Z,2025-05-11T09:09:00Z,Bamdad Abadgaran Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9fbc879e-869c-4a8e-bd6a-b7c2a86d8706,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T06:16:00Z,2025-05-11T06:16:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0c90e028-4185-400d-971d-f5fdb38950ce,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-12T12:18:00Z,2025-05-12T12:18:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b7c4b3ee-9b1f-46d1-b881-49dc5dc96097,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T10:34:00Z,2025-05-12T10:34:00Z,Rayan Agri-Steel Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
77d2b94f-1478-4c9d-9503-0b43e3c7ca9a,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T09:42:00Z,2025-05-11T09:42:00Z,Ilia Rail & Road Projects Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bbfb1b71-0a68-4eb8-876d-e8c5440c7e5b,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T08:18:00Z,2025-05-11T08:18:00Z,Arya Eskelet Felezi Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
13f39289-4dcc-405d-959e-f0fd1204f4d6,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T05:18:00Z,2025-05-11T05:18:00Z,Elham Ahan Forooshi Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
91ed554a-3fae-4f01-a829-0f3c86b4852c,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-11T12:44:00Z,2025-05-11T12:44:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8ef4d74b-2dcc-4095-b28f-9444a0154d65,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-14T09:21:00Z,2025-05-14T09:21:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bf00f56c-6a49-49a6-8ee2-5e54bfcb3388,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T10:23:00Z,2025-05-14T10:23:00Z,Borna Abadgaran Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1aa67474-e200-4157-ad54-c95aaa4d52a8,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-13T05:28:00Z,2025-05-13T05:28:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8cca8963-2e2e-47a4-8ade-c3792ab403f6,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T05:53:00Z,2025-05-11T05:53:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a854027e-5667-4e49-8133-8bdc66cc7376,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T13:14:00Z,2025-05-14T13:14:00Z,Diba Contracting Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d37ee471-6e3b-4507-a21c-1209c3a1962d,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T05:06:00Z,2025-05-11T05:06:00Z,Iranmehr Loleh Sazi Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
000cd21a-65a7-4a30-b5b7-0dd9728f5897,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-13T04:36:00Z,2025-05-13T04:36:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
48d3d2ce-fba3-491f-88df-aaf8b9efaad6,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T10:16:00Z,2025-05-14T10:16:00Z,Saba Fabrication Works Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c5828939-058e-489e-909d-97cddb107e7f,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T07:38:00Z,2025-05-11T07:38:00Z,Pardis Press Works Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3ff69f41-9508-4801-a3be-7ca05df924fb,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T05:27:00Z,2025-05-13T05:27:00Z,Helia Auto Parts Mfg.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
4ce09ecb-cfa2-4fb8-8199-322e3ba58126,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T08:55:00Z,2025-05-13T08:55:00Z,Diba Steel Trading Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
91ae3d4c-6659-4d83-920b-725b17871810,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T10:25:00Z,2025-05-11T10:25:00Z,Ilia Steel Trading Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T13:04:00Z,2025-05-12T13:04:00Z,Farnam Pipe Works Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c7b611cd-1417-482a-a1ad-018a93875413,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T09:22:00Z,2025-05-11T09:22:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
559a8f54-c559-4d0f-abff-c53f0e50f355,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,4,4,2025-05-11T10:12:00Z,2025-05-11T10:12:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6f2e92b9-d130-42db-a13a-14ca5911f42e,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T08:33:00Z,2025-05-11T08:33:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1edbbe71-de2a-4ddf-ae24-9b726aa12abd,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-14T13:16:00Z,2025-05-14T13:16:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bf67de42-3a0a-4b59-8538-4872deaa543e,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-12T06:03:00Z,2025-05-12T06:03:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
edbc36d8-9a30-4096-9977-66bea71c8948,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T13:01:00Z,2025-05-12T13:01:00Z,Helia Fabrication Works Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b2a0f778-809d-4444-93ab-3cce264ae04f,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-14T05:27:00Z,2025-05-14T05:27:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ac735be0-0cee-4dc2-a737-f345388629ff,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T08:26:00Z,2025-05-13T08:26:00Z,Arya Abadgaran Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f89617fa-6493-45ef-bf53-76a4bb48bbba,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T12:28:00Z,2025-05-12T12:28:00Z,Arya Rail & Road Projects Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
79d19c4e-1521-4d35-960f-1e2d21d72432,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T12:26:00Z,2025-05-14T12:26:00Z,Nikan Profile Sazan Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8c53b74c-0c9f-46e6-becc-f7609249ee3a,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T06:40:00Z,2025-05-11T06:40:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6605de3c-15c7-4c83-8336-ffe5663166a7,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T06:28:00Z,2025-05-13T06:28:00Z,Nikan Foolad Trading Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8fa8ae34-3233-4053-9242-ba54a6f9c0e1,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-13T10:38:00Z,2025-05-13T10:38:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
86351a54-bc54-48c1-bf40-8dcc9db1f7f9,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-12T10:14:00Z,2025-05-12T10:14:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
44296ca2-1257-429e-be08-5cb73f09f7a6,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T10:48:00Z,2025-05-11T10:48:00Z,Laleh Eskelet Felezi Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c509d558-0632-4b36-a7c8-f0c59808552c,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-12T10:54:00Z,2025-05-12T10:54:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5987038a-fcd6-418e-ab54-500d4e089bb4,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T06:58:00Z,2025-05-14T06:58:00Z,Nima Eskelet Felezi Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3bc5f97f-d173-470b-ac99-3c800b7d1856,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T06:43:00Z,2025-05-14T06:43:00Z,Sabalan Rail & Road Projects Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3e3869e2-0df6-4417-bd55-38c71cc464ed,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-14T11:33:00Z,2025-05-14T11:33:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
25ce2a21-ed3e-4846-9efa-0407f2edcab0,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-11T08:26:00Z,2025-05-11T08:26:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
49a5baeb-d1f4-4c8d-951b-1974de668dd0,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T09:15:00Z,2025-05-12T09:15:00Z,Varna Metals Supply Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8be27516-342c-4348-b63d-75f189bab9c8,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-13T09:39:00Z,2025-05-13T09:39:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8c7e2904-4237-492a-8017-466e85f4c0a2,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T08:05:00Z,2025-05-13T08:05:00Z,Ofogh Ahan Forooshi Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3360d115-48b5-4c88-8f63-5f4a2b9a118e,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T04:46:00Z,2025-05-13T04:46:00Z,Farazan Foolad Trading Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e226a768-de0e-4c53-8ae0-fd7a04e25132,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T13:00:00Z,2025-05-12T13:00:00Z,Bamdad Iron & Steel Supply Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7c12d198-50c1-48f7-a764-28c4197fa0fd,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T10:15:00Z,2025-05-11T10:15:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
168885c2-8814-4bde-98db-f732dde4d194,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T09:03:00Z,2025-05-11T09:03:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f77fa3a7-802a-46eb-b2e9-7c2d2fb90ccf,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T08:48:00Z,2025-05-13T08:48:00Z,Karun Sazeh Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
04b40ac9-2831-4f0d-be90-63fb64b5d9a5,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T10:08:00Z,2025-05-13T10:08:00Z,Espadana Eskelet Felezi Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
469ff562-8052-4405-ba84-bb5ffa6e3743,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T05:27:00Z,2025-05-11T05:27:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
41f74651-a033-4dad-8fdf-de19cfd835fc,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T07:50:00Z,2025-05-11T07:50:00Z,Iman Press Works Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bada0c94-1679-4be0-a323-8416a82cae18,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T06:51:00Z,2025-05-11T06:51:00Z,Kaspian Greenhouse Structures Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
4ff85111-f875-4fd4-ad2c-cf42271a919f,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T06:28:00Z,2025-05-14T06:28:00Z,Omid Rail & Road Projects Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T05:05:00Z,2025-05-13T05:05:00Z,Behsaz Steel Structures Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
115c42cd-5147-4e86-a875-d40aeac7dc2e,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-12T13:00:00Z,2025-05-12T13:00:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b82d40de-f2d7-4d53-8870-2ae78eadda9a,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T09:10:00Z,2025-05-13T09:10:00Z,Gilan Contracting Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d6eaf269-514e-4353-af23-7c4d1e4ea133,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T07:25:00Z,2025-05-13T07:25:00Z,Elham Fabrication Works Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
078c3875-ba21-4269-a540-fbfee12ff6cd,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T11:51:00Z,2025-05-14T11:51:00Z,Behsaz Contracting Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
301c6abf-c773-4d46-a6e6-a84a46178161,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T11:58:00Z,2025-05-14T11:58:00Z,Gilan Fabrication Works Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T09:50:00Z,2025-05-14T09:50:00Z,Arvand Rail & Road Projects Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
14588063-5bf8-4d1d-86ad-7920aff7ff5d,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-14T10:13:00Z,2025-05-14T10:13:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
22538040-7a02-4a6d-87a2-b171b02a06ee,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-12T10:58:00Z,2025-05-12T10:58:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7800e27a-9ace-43cc-989c-83f68098580d,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-14T10:46:00Z,2025-05-14T10:46:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2f191516-5fbb-4da5-a64a-1fe8b646e2b1,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T09:06:00Z,2025-05-12T09:06:00Z,Javid Contracting Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
abdce0da-be0b-4ddd-b8f9-500169bd40d8,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-14T06:15:00Z,2025-05-14T06:15:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
345e2eaf-c1fd-4581-b3ec-e6b1fcfd8547,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T04:30:00Z,2025-05-12T04:30:00Z,Mahtab Eskelet Felezi Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f4672866-ed56-42a0-ad54-ff2b10ee4f77,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-14T12:28:00Z,2025-05-14T12:28:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9df79a27-ddfc-4a92-b074-feb3fc5217cc,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-14T12:08:00Z,2025-05-14T12:08:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
dde4f5c1-532c-4c01-b017-c5337d6ce5c3,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T11:06:00Z,2025-05-14T11:06:00Z,Behsaz Sakhteman Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6d744a0b-3f2d-49c8-a338-e5797521aa18,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T08:59:00Z,2025-05-11T08:59:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9ba14c35-0ab5-407f-86b6-020a67a55936,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-14T08:43:00Z,2025-05-14T08:43:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b85f164b-6160-4399-9307-3198bc3eb402,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T07:33:00Z,2025-05-11T07:33:00Z,Kaspian Pipe Works Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1bfc270c-8549-4255-89db-ebb5c9739495,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-13T13:22:00Z,2025-05-13T13:22:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e0b55615-d3b6-4f1b-b4f7-6d09739cafa5,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-14T08:49:00Z,2025-05-14T08:49:00Z,Kaspian Iron & Steel Supply Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c60fb252-4df7-42ae-a267-e12b65e5f13f,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,3,4,2025-05-12T10:30:00Z,2025-05-12T10:30:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2a9edda7-761a-4914-8931-b2d4d3def87c,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-13T12:52:00Z,2025-05-13T12:52:00Z,Sabalan Steel Trading Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
95dfe6cb-c75a-4c94-ae05-7f791cf8d03f,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T12:19:00Z,2025-05-11T12:19:00Z,Hirad Omran Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
171603b1-7466-4e6f-a1ee-b1f133b1d0dc,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-11T10:08:00Z,2025-05-11T10:08:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a6091ad0-b114-44aa-92f6-9081400564b8,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-12T05:08:00Z,2025-05-12T05:08:00Z,Rayan Golkhaneh Sazan Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a25291f3-730b-4657-b4cb-46131d39e9c2,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,2,4,2025-05-13T07:36:00Z,2025-05-13T07:36:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b5103e9c-8618-440d-95d6-a6585ce9dbbc,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,1,4,2025-05-11T11:27:00Z,2025-05-11T11:27:00Z,Hamoon Housing Development Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
