leadid,subject,companyname,jobtitle,industrycode,address1_stateorprovince,leadsourcecode,campaignid,relatedobjectid,ahn_productgroup,ahn_estimatedtonnage,parentaccountid,ownerid,createdon,modifiedon,statecode,statuscode,qualifyingopportunityid
3de54ee2-a655-496c-a528-d32da60c2bed,"Hot-Rolled Sheet, 75 t - Saba Eskelet Felezi Industries",Saba Eskelet Felezi Industries,Site Engineer,100000001,Hormozgan,7,f5159494-3818-4fd3-b889-936a9d5817e8,7b2a7f10-3590-4039-86dd-5e19dbe83664,100000002,85.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-05-10T11:44:00Z,2026-05-14T06:52:00Z,2,4,
73137fa5-dc1b-4eb1-8506-536c78b3842a,"Rebar, 1110 t - Kavir Sabz Steel Depot Ltd.",Kavir Sabz Steel Depot Ltd.,Project Manager,100000004,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,7c2c0791-f6bf-4aa9-b1fc-f2e6b3dd7820,100000000,785.0,3c53090e-e1b4-4171-929d-674d798e175f,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-05-11T12:53:00Z,2026-05-17T13:05:00Z,2,7,
bb27f6bc-9888-40d9-9423-251ebcb12a00,"Beams & Sections, 265 t - Mehr Ahan Forooshi Industries",Mehr Ahan Forooshi Industries,Site Engineer,100000004,Khuzestan,7,f5159494-3818-4fd3-b889-936a9d5817e8,7ee667de-d93e-4a4d-aa6a-642bfabfa7ef,100000001,225.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-05-11T10:05:00Z,2026-05-16T12:18:00Z,2,4,
de1d4653-d112-4bb8-a7b2-df91adbd2e33,"Rebar, 50 t - Sadaf Abadgaran Co.",Sadaf Abadgaran Co.,Supply Chain Manager,100000000,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,ef6e9295-9c8a-4485-b980-50a6974e598d,100000000,80.0,4491be40-1042-4a8e-8da2-2a3950db8e34,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-12T08:19:00Z,2026-05-18T05:37:00Z,1,3,8acdd8f1-af63-414d-ad48-ba52f41cc72a
72c573e9-58c5-4875-a56c-0a56f05ff9c3,"Rebar, 55 t - Iman Sakhteman Ltd.",Iman Sakhteman Ltd.,Managing Director,100000000,East Azerbaijan,7,f5159494-3818-4fd3-b889-936a9d5817e8,9f690cde-7eaa-4a91-9def-d401792cad76,100000000,50.0,af5a7636-e8b8-4252-9670-cd19383e69a4,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-12T06:51:00Z,2026-05-16T08:01:00Z,1,3,28bff850-d2b7-4773-815d-fcdec3445159
77ed78d9-a82e-4889-b717-4acfd7abed02,"Pipes & Profiles, 345 t - Negin Ahan Forooshi Co.",Negin Ahan Forooshi Co.,Purchasing Manager,100000004,Khuzestan,7,f5159494-3818-4fd3-b889-936a9d5817e8,da7bf28b-9a23-4be3-abf6-dd3256d2bb12,100000005,305.0,802b1bf4-b8ff-415c-9727-20fa73a27c7b,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-05-14T06:23:00Z,2026-05-23T10:42:00Z,1,3,dff735fa-6de0-484a-8b8c-990ec1589911
78ea47e2-cbc4-4d42-9c39-b57dbc0dbd13,"Galvanized Sheet, 30 t - Laleh Agri-Steel Group",Laleh Agri-Steel Group,Supply Chain Manager,100000006,Khorasan Razavi,7,f5159494-3818-4fd3-b889-936a9d5817e8,a70a409d-ac50-4260-b0f2-4933d544c79b,100000004,35.0,2804335a-3311-45e0-ac5c-ce54210c78d9,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-05-11T06:56:00Z,2026-05-21T09:09:00Z,1,3,821c6173-563e-48c6-8a2f-9420dbae1c0b
dc05ae03-d3f4-41e7-acba-1bc6289a5e38,"Galvanized Sheet, 25 t - Arya Agri-Steel Ltd.",Arya Agri-Steel Ltd.,Purchasing Manager,100000006,East Azerbaijan,7,f5159494-3818-4fd3-b889-936a9d5817e8,ad4b24ec-5b67-4a25-82c4-5041e1831003,100000004,35.0,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-11T09:15:00Z,2026-05-16T08:08:00Z,2,7,
c4f5b03e-5af1-428c-88ee-46bf571f7cdb,"Pipes & Profiles, 35 t - Varna Agri-Steel Co.",Varna Agri-Steel Co.,Site Engineer,100000006,Alborz,7,f5159494-3818-4fd3-b889-936a9d5817e8,fe60afde-4200-41aa-bc82-6fbe395e54f0,100000005,35.0,0ce87570-b4d6-43e6-9aa9-0d26ab636d66,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-13T11:41:00Z,2026-05-14T09:58:00Z,1,3,b6cd07b0-bea5-4b40-9ed8-6f2e9c14f841
c179c596-d772-463e-b670-0a627506d74c,"Hot-Rolled Sheet, 80 t - Sabalan Sazeh Group",Sabalan Sazeh Group,Managing Director,100000000,Khuzestan,7,f5159494-3818-4fd3-b889-936a9d5817e8,cc8a6796-7015-493c-b23e-9a06ed37c2ce,100000002,75.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-05-11T08:52:00Z,2026-05-16T08:27:00Z,2,4,
c3101e2e-7107-414f-b54a-31ba4ac8927e,"Rebar, 25 t - Omid Sakhteman Co.",Omid Sakhteman Co.,Supply Chain Manager,100000000,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,ba751921-2833-48ea-9c94-563ae9365d1b,100000000,15.0,,5304317f-af42-412f-b838-b3268e944239,2026-05-12T11:06:00Z,2026-05-16T09:42:00Z,2,4,
01afb939-c4df-4b8d-84eb-8e5d6a6e94cf,"Hot-Rolled Sheet, 215 t - Pouya Profile Works Co.",Pouya Profile Works Co.,Site Engineer,100000002,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,f83a1bce-7069-4977-b3af-15bed93d8722,100000002,155.0,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-11T05:57:00Z,2026-05-16T07:34:00Z,2,6,
b717548d-5f57-4d27-8419-99b615d1e2f8,"Hot-Rolled Sheet, 385 t - Persis Profile Works Co.",Persis Profile Works Co.,Managing Director,100000002,East Azerbaijan,7,f5159494-3818-4fd3-b889-936a9d5817e8,2bd7d038-8149-4b7a-8968-fdf25760c094,100000002,255.0,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-10T11:49:00Z,2026-05-12T10:40:00Z,2,4,
8470f6c8-ce66-41cb-b7b6-51ee028bffb6,"Rebar, 55 t - Kian Construction Industries",Kian Construction Industries,Purchasing Manager,100000000,Isfahan,7,f5159494-3818-4fd3-b889-936a9d5817e8,c528ac36-2545-434c-b14c-d65e079e8b0b,100000000,55.0,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-05-13T10:20:00Z,2026-05-17T05:55:00Z,2,6,
ec2a322b-a901-4e33-897e-f98dc25a6eb3,"Galvanized Sheet, 205 t - Alvand Agri-Steel Group",Alvand Agri-Steel Group,Purchasing Manager,100000006,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,64ad1905-0fbc-4377-af1f-5c6a2a112eab,100000004,200.0,6b579789-4bb4-4889-b900-5224851031c0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-14T10:58:00Z,2026-05-18T05:24:00Z,1,3,6f135d34-114d-430a-b692-e2d40a2d9ace
b8b791b0-4de8-4d1e-9fa0-bc178db969af,"Hot-Rolled Sheet, 55 t - Ava Fabrication Works Co.",Ava Fabrication Works Co.,Procurement Lead,100000001,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,b366ffd1-ae4d-4a19-a2c2-aa2466e9a80e,100000002,60.0,e67410de-479f-45f3-93b6-81500205e16a,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-14T05:17:00Z,2026-05-20T12:57:00Z,1,3,7c806f94-e18e-46f6-965b-7d49bc5c1fdc
9fd60922-8b5f-44aa-a338-6d523483a23b,"Hot-Rolled Sheet, 15 t - Zagros Eskelet Felezi Ltd.",Zagros Eskelet Felezi Ltd.,Managing Director,100000001,Khuzestan,7,f5159494-3818-4fd3-b889-936a9d5817e8,a4d546e1-7239-4201-a768-7c42b3468999,100000002,20.0,15936f42-4d31-49b3-a187-8e933281f976,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-05-12T13:29:00Z,2026-05-16T05:36:00Z,1,3,8a75aef6-d038-4780-8199-1aee0c826861
8a713a73-fdee-4aa1-853d-80902041e7ed,"Rebar, 120 t - Vista Ahan Forooshi Industries",Vista Ahan Forooshi Industries,Supply Chain Manager,100000004,East Azerbaijan,7,f5159494-3818-4fd3-b889-936a9d5817e8,e13f8740-bd74-4fe0-b808-8e14b9a01137,100000000,200.0,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-13T10:12:00Z,2026-05-19T10:23:00Z,2,7,
8a39068b-cbed-4473-a3eb-f7c10723e11e,"Beams & Sections, 75 t - Darya Fabrication Works Industries",Darya Fabrication Works Industries,Supply Chain Manager,100000001,Khorasan Razavi,7,f5159494-3818-4fd3-b889-936a9d5817e8,05fef7bc-28f7-4d49-a2bc-491ec1cdc9a4,100000001,45.0,,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-05-14T11:56:00Z,2026-05-16T07:12:00Z,2,4,
f0fbdb65-a6a5-490a-81ad-e98a0c3838a5,"Hot-Rolled Sheet, 145 t - Gilan Eskelet Felezi Ltd.",Gilan Eskelet Felezi Ltd.,Procurement Lead,100000001,Khuzestan,7,f5159494-3818-4fd3-b889-936a9d5817e8,1fb235c4-5abe-43fa-81eb-7abba08262df,100000002,185.0,b6f31d02-90ca-4ac3-94e3-552bfd2f1be9,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-05-16T06:11:00Z,2026-05-23T13:01:00Z,1,3,5ef8d5a1-b1e9-4bea-8635-c8d8c8e46b6c
92a0c677-b700-43c5-90a9-0840c8e7f2f6,"Hot-Rolled Sheet, 55 t - Sabalan Profile Works Group",Sabalan Profile Works Group,Supply Chain Manager,100000002,Khuzestan,7,f5159494-3818-4fd3-b889-936a9d5817e8,aabb6cac-48d7-4165-8c98-7a1b59afb1d1,100000002,70.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-05-14T05:59:00Z,2026-05-20T06:37:00Z,2,6,
6cfa28cf-b62e-410a-a584-83851915bb1c,"Rebar, 130 t - Yekta Rail & Road Projects Industries",Yekta Rail & Road Projects Industries,Procurement Lead,100000005,Alborz,7,f5159494-3818-4fd3-b889-936a9d5817e8,744da236-5c7c-4778-874f-054fd2a5d216,100000000,140.0,13fc927f-7237-4f5b-b6fc-1c4679ebb8bb,5304317f-af42-412f-b838-b3268e944239,2026-05-13T13:21:00Z,2026-05-17T12:50:00Z,1,3,ec233b65-5ae6-4a91-9838-ae9b23b67bcc
c7610e83-84d9-4451-8f18-8e729696dc6c,"Galvanized Sheet, 195 t - Darya Pipe Works Co.",Darya Pipe Works Co.,Purchasing Manager,100000002,East Azerbaijan,7,f5159494-3818-4fd3-b889-936a9d5817e8,671adde5-86b8-4fef-ad44-3c485e8a10da,100000004,125.0,f2a45575-ee58-4967-b063-796a70a91477,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-14T10:14:00Z,2026-05-16T13:00:00Z,1,3,a4187ed0-9f43-46ba-b245-ff4bc0423ea7
83601fb5-b45b-4ad3-b7d0-eea0211f632b,"Rebar, 225 t - Bamdad Omran Co.",Bamdad Omran Co.,Procurement Lead,100000000,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,752caa97-b60d-46a3-bc19-8515208b326a,100000000,220.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-12T13:08:00Z,2026-05-16T12:11:00Z,2,4,
1c3efda4-689b-4fb2-9a31-7fd79a0278a6,"Beams & Sections, 155 t - Zagros Contracting Co.",Zagros Contracting Co.,Project Manager,100000000,Mazandaran,7,f5159494-3818-4fd3-b889-936a9d5817e8,1e6773d7-f3aa-472b-abf4-5b9d5e8c8bbf,100000001,290.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-12T10:10:00Z,2026-05-16T12:51:00Z,2,4,
5fdc9844-fdb3-4e45-8e0f-89b95f187c02,"Beams & Sections, 190 t - Sadaf Ahan Forooshi Ltd.",Sadaf Ahan Forooshi Ltd.,Managing Director,100000004,Mazandaran,7,f5159494-3818-4fd3-b889-936a9d5817e8,1e245a97-273e-46f4-85d4-bf0f0a4fee3b,100000001,205.0,c8a6a005-2463-463c-a493-16b4ca8c5366,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-05-16T05:17:00Z,2026-05-19T10:39:00Z,1,3,b7a36b06-fdc3-421c-a64f-3ef752ff4b85
4f489f45-92b4-402c-bb2e-60e16ae63480,"Beams & Sections, 100 t - Pardis Steel Trading Co.",Pardis Steel Trading Co.,Site Engineer,100000004,Mazandaran,7,f5159494-3818-4fd3-b889-936a9d5817e8,0b704f97-ded4-4617-914b-e8ca59410ea3,100000001,105.0,21ffcf72-9b0f-4aa7-956c-478fb8541d6a,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-05-11T12:55:00Z,2026-05-16T05:24:00Z,1,3,ff21fb09-3313-46b7-a09e-b0c644d4d82c
56c890a5-6538-4f11-a676-6b0a3b9a3daf,"Pipes & Profiles, 25 t - Dena Agri-Steel Industries",Dena Agri-Steel Industries,Project Manager,100000006,Alborz,7,f5159494-3818-4fd3-b889-936a9d5817e8,6321d753-68dd-46fd-9fa3-8f4baa1cd2d8,100000005,30.0,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-11T06:16:00Z,2026-05-16T10:34:00Z,2,7,
4f10aae3-b518-474f-8587-4243cbd10fdc,"Rebar, 310 t - Espadana Rail & Road Projects Industries",Espadana Rail & Road Projects Industries,Supply Chain Manager,100000005,Khuzestan,7,f5159494-3818-4fd3-b889-936a9d5817e8,a14ed649-926e-402e-8659-8f83b50b9ff8,100000000,170.0,8591a818-91fb-4925-b511-24380d892ced,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-05-11T11:22:00Z,2026-05-16T04:50:00Z,1,3,48ff2d07-b340-4a94-b39d-6866da7d98c9
57076494-05f4-449b-af10-b6ccdcaa5994,"Beams & Sections, 180 t - Negin Foolad Trading Co.",Negin Foolad Trading Co.,Supply Chain Manager,100000004,Fars,7,f5159494-3818-4fd3-b889-936a9d5817e8,7dd12d57-0b84-4c50-96c1-b18366dc3989,100000001,150.0,61cb78c3-513f-49a9-8724-91cadc11eb13,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-05-13T05:42:00Z,2026-05-17T08:07:00Z,1,3,a2da5c1b-d650-48d3-8433-2e1b2fbb45de
24784b7d-51ee-4cc8-9947-4d1a63d316c1,"Cold-Rolled Sheet, 70 t - Mehrgan Press Works Co.",Mehrgan Press Works Co.,Procurement Lead,100000003,East Azerbaijan,7,f5159494-3818-4fd3-b889-936a9d5817e8,4c4b52aa-0ef9-4903-b69a-deac06f4b0ee,100000003,55.0,3d57ee27-33da-4fc1-8d47-e26d1ef7a52e,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-13T08:46:00Z,2026-05-16T09:17:00Z,1,3,a4d7a1d5-e7b9-4951-913b-58777412e3a7
44f00717-1d75-4901-b309-106e62928cdc,"Beams & Sections, 30 t - Darya Steel Structures Industries",Darya Steel Structures Industries,Purchasing Manager,100000001,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,8121c051-c09c-4132-8235-00f97e33e68f,100000001,25.0,8dd7e052-44e7-4702-84c4-7757e2db1ce3,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-13T05:00:00Z,2026-05-21T08:42:00Z,1,3,94b20a34-828a-496e-a0dd-9c8732e1120a
d8a5aa52-157b-4495-b22b-e4aa68208025,"Beams & Sections, 225 t - Mehrgan Iron & Steel Supply Co.",Mehrgan Iron & Steel Supply Co.,Procurement Lead,100000004,East Azerbaijan,7,f5159494-3818-4fd3-b889-936a9d5817e8,91788bdd-4dfb-4b6e-a025-7194c903cc1d,100000001,230.0,3ec2e72a-c832-43f0-ab0e-63fdfc3d3138,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-12T08:31:00Z,2026-05-13T12:28:00Z,1,3,04369592-7989-4384-bebb-fd51faddde38
0ab2e2ca-73a5-4d2e-8e1e-7525e957967a,"Rebar, 50 t - Pouya Construction Group",Pouya Construction Group,Procurement Lead,100000000,East Azerbaijan,7,f5159494-3818-4fd3-b889-936a9d5817e8,f61b2bfd-6c7b-4a77-b3de-6bc2899bef4b,100000000,50.0,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-11T13:23:00Z,2026-05-16T08:41:00Z,2,5,
d7aa0f83-59f6-464d-bfce-50b36151bd93,"Wire Rod, 230 t - Tina Ahan Forooshi Co.",Tina Ahan Forooshi Co.,Site Engineer,100000004,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,ae1455f4-d6e8-4ad3-803a-423a990ddc73,100000006,215.0,725d4259-3c4b-4eec-a231-ee7342c2d2eb,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-14T07:08:00Z,2026-05-16T04:36:00Z,1,3,758967dc-b822-4ad2-8731-97db5c6d765c
11e74656-9026-4d4c-88ba-135ebd3b17eb,"Rebar, 190 t - Ilia Iron & Steel Supply Co.",Ilia Iron & Steel Supply Co.,Site Engineer,100000004,Isfahan,7,f5159494-3818-4fd3-b889-936a9d5817e8,29529420-0ba4-432b-8804-044c82a4e22e,100000000,195.0,b99e6f7b-23c0-4eb1-949b-862d1f7b6b19,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-05-14T05:48:00Z,2026-05-19T11:39:00Z,1,3,db18d023-c906-4f44-bae4-1a318c44136d
b52f5f46-c0b0-4dd0-bac9-b5b642e88605,"Beams & Sections, 5 t - Rastin Steel Structures Industries",Rastin Steel Structures Industries,Site Engineer,100000001,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,a29a7e5f-57b6-41aa-b206-4a1cae9e2bbf,100000001,5.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-12T11:36:00Z,2026-05-17T11:41:00Z,2,4,
14c62aba-89c2-4ba5-a48d-f4c0c330ec14,"Beams & Sections, 200 t - Saba Contracting Industries",Saba Contracting Industries,Procurement Lead,100000000,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,7d2d93e8-b40b-4288-b24d-2a35e5304b87,100000001,180.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-13T09:48:00Z,2026-05-16T13:02:00Z,2,4,
99ef827f-d3d4-4dd3-a05a-34f5d0126e91,"Hot-Rolled Sheet, 505 t - Arvand Steel Merchants Co.",Arvand Steel Merchants Co.,Purchasing Manager,100000004,Fars,7,f5159494-3818-4fd3-b889-936a9d5817e8,f8d78cbc-5a5d-4cc5-9f98-2a0dac184ef9,100000002,565.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-05-14T07:10:00Z,2026-05-23T06:37:00Z,2,4,
0265a223-71cf-4772-b167-d947efadf069,"Beams & Sections, 100 t - Tarava Contracting Co.",Tarava Contracting Co.,Managing Director,100000000,Fars,7,f5159494-3818-4fd3-b889-936a9d5817e8,5ed7d1a6-7673-4495-9ff0-864c02288f07,100000001,90.0,cef44098-4d9d-4bb1-a00f-80d49d0a94df,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-05-13T09:57:00Z,2026-05-16T09:44:00Z,1,3,78f0fdfd-6857-4585-8261-4db8fd7cc3f9
096b7724-5ced-43b3-b7a0-be7a7e6a3ea7,"Rebar, 45 t - Farazan Abadgaran Co.",Farazan Abadgaran Co.,Purchasing Manager,100000000,Khuzestan,7,f5159494-3818-4fd3-b889-936a9d5817e8,fae91634-3bf8-4406-b89d-2267b7c25d94,100000000,60.0,47003fcf-deb2-4490-9c66-fdd96565e779,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-05-14T07:24:00Z,2026-05-18T12:21:00Z,1,3,56b698d8-fa1d-49e0-bbd1-2e73a9710d4e
9691f45d-10bb-494e-acef-755790ad07c6,"Galvanized Sheet, 165 t - Gilan Auto Parts Mfg.",Gilan Auto Parts Mfg.,Procurement Lead,100000003,Alborz,7,f5159494-3818-4fd3-b889-936a9d5817e8,9a5c68ad-aeb0-4110-ac13-b24990d22d54,100000004,245.0,db00ab4c-91e5-4e86-aefe-02c34276bfe1,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-13T10:50:00Z,2026-05-19T08:48:00Z,1,3,3f7054c5-0f89-4b83-ba09-d502f67ec16e
a6685e80-f16d-4fe8-ac50-4475a4165dd1,"Galvanized Sheet, 30 t - Atlas Agri-Steel Co.",Atlas Agri-Steel Co.,Project Manager,100000006,Mazandaran,7,f5159494-3818-4fd3-b889-936a9d5817e8,6d575fd1-f019-455f-8080-1ed9743480a1,100000004,25.0,846af2e6-5c89-4b2a-bedd-fc1777723a5a,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-12T12:59:00Z,2026-05-18T06:58:00Z,1,3,2feb8a72-8e26-4ce2-b95a-c91e209e359d
50f53bd8-72e8-4652-884c-0a556b893000,"Hot-Rolled Sheet, 95 t - Nima Steel Structures Ltd.",Nima Steel Structures Ltd.,Site Engineer,100000001,Isfahan,7,f5159494-3818-4fd3-b889-936a9d5817e8,eb1bb47f-4726-4e7f-8c05-e009397bfdd7,100000002,100.0,0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-05-13T12:03:00Z,2026-05-17T11:57:00Z,1,3,7de4b777-aec0-4c17-a9df-81a32a962ee4
39c2c1a2-bcc9-445c-bd81-fbc0067ec672,"Rebar, 60 t - Karun Fabrication Works Ltd.",Karun Fabrication Works Ltd.,Project Manager,100000001,Isfahan,7,f5159494-3818-4fd3-b889-936a9d5817e8,cec3a6f4-9262-4536-a14e-21f714f16d92,100000000,50.0,326684ff-3ffe-4652-aac0-32fa130e8618,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-05-11T13:29:00Z,2026-05-12T10:06:00Z,1,3,80d0d260-ab2c-4816-bb2c-0a8bd00f77da
ef60250e-a055-41d3-8c16-ab4e97b018b0,"Hot-Rolled Sheet, 160 t - Gohar Metals Supply Ltd.",Gohar Metals Supply Ltd.,Site Engineer,100000004,Alborz,7,f5159494-3818-4fd3-b889-936a9d5817e8,062667fc-cedc-45bf-ae94-34ab7adf1458,100000002,125.0,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-05-16T13:17:00Z,2026-05-18T08:54:00Z,2,4,
9997496b-c697-4476-92aa-48cff18c5581,"Beams & Sections, 125 t - Elham Sakhteman Group",Elham Sakhteman Group,Project Manager,100000000,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,3c9b3b84-cb4a-4dc6-8509-6c7855660d8e,100000001,135.0,e3dc8702-5033-44b1-a09c-f7af0889360f,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-12T05:30:00Z,2026-05-14T09:23:00Z,1,3,d10c796c-dbe9-44bc-8807-e6d28279251f
9c595e03-4d2d-4557-8e06-a41671219097,"Beams & Sections, 35 t - Nasim Steel Structures Group",Nasim Steel Structures Group,Site Engineer,100000001,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,cd693dab-eb4b-4c0c-8fdf-60d520a62f9b,100000001,35.0,485f7888-1e23-4a4b-9e21-741fb8011026,5304317f-af42-412f-b838-b3268e944239,2026-05-16T07:27:00Z,2026-05-21T13:02:00Z,2,4,
6d98567e-cb8f-4981-b6d6-682f6248953e,"Beams & Sections, 20 t - Farnam Abadgaran Industries",Farnam Abadgaran Industries,Project Manager,100000000,Isfahan,7,f5159494-3818-4fd3-b889-936a9d5817e8,7412c272-02b7-4c51-9fbe-ffb3a8e3ac9b,100000001,15.0,acffa99f-f005-4f9a-a6a2-c94556f11afb,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-05-12T09:23:00Z,2026-05-16T11:14:00Z,1,3,5e5c0d97-cf85-4043-9203-30bb8418b31b
1ba651ed-3146-44a6-967a-efbb5404801d,"Hot-Rolled Sheet, 180 t - Darya Metal Center Co.",Darya Metal Center Co.,Procurement Lead,100000004,Khorasan Razavi,7,f5159494-3818-4fd3-b889-936a9d5817e8,84681060-743e-4fef-86a6-1b3dc86e0b55,100000002,200.0,204054fb-92be-47c4-a784-cabe3190b8f4,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-05-14T08:16:00Z,2026-05-16T09:48:00Z,1,3,ed41b2da-bb80-43b5-bec3-4a0a901fd9a7
20afaf9e-0f7c-49ad-8b48-3935cc09de64,"Beams & Sections, 55 t - Atlas Steel Structures Industries",Atlas Steel Structures Industries,Purchasing Manager,100000001,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,233e84ac-3e3f-4da0-af98-ad3371d2e63f,100000001,55.0,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-10T06:13:00Z,2026-05-13T10:35:00Z,2,6,
7832b59c-25bc-49ae-a547-a8dcc686e251,"Hot-Rolled Sheet, 690 t - Kaspian Pipe Works Co.",Kaspian Pipe Works Co.,Project Manager,100000002,Khuzestan,7,f5159494-3818-4fd3-b889-936a9d5817e8,8a8864c7-e29d-4722-956b-212f4faa0851,100000002,605.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-05-13T05:36:00Z,2026-05-16T06:05:00Z,2,6,
d1b60755-81d1-4226-bcc5-6af30eac5e90,"Rebar, 290 t - Laleh Foolad Trading Ltd.",Laleh Foolad Trading Ltd.,Purchasing Manager,100000004,Alborz,7,f5159494-3818-4fd3-b889-936a9d5817e8,250487e4-ada5-47e3-a85d-81db9620ed14,100000000,200.0,3385db3b-e893-486d-a3fb-6609334b92a2,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-05-11T09:30:00Z,2026-05-16T05:49:00Z,1,3,ec3679e4-6f65-4114-9d9a-bf9f16cebe0e
b11c7dff-b1dd-448c-b9c9-1e00aaf8e1d5,"Pipes & Profiles, 130 t - Atlas Golkhaneh Sazan Co.",Atlas Golkhaneh Sazan Co.,Site Engineer,100000006,East Azerbaijan,7,f5159494-3818-4fd3-b889-936a9d5817e8,30799b56-576f-4264-9182-e8e7c9070c97,100000005,200.0,4cb4a7f6-9db8-4f7e-95ed-d864f68b6ba0,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-14T06:14:00Z,2026-05-21T08:24:00Z,1,3,e95015c2-fb2d-41e2-b29e-6194ef0a66ed
eb821435-382a-4bde-bef5-50110acd1ac7,"Rebar, 375 t - Kavir Sabz Steel Depot Ltd.",Kavir Sabz Steel Depot Ltd.,Procurement Lead,100000004,Tehran,7,f5159494-3818-4fd3-b889-936a9d5817e8,e9195919-ca08-4252-a048-72dc744d2442,100000000,305.0,3c53090e-e1b4-4171-929d-674d798e175f,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-05-10T06:54:00Z,2026-05-13T07:40:00Z,1,3,c7db4d53-ff41-4150-a796-c5763f1c8371
01b8c14a-fd68-45d7-937a-430a2f2aa5e8,"Rebar, 120 t - Hirad Contracting Industries",Hirad Contracting Industries,Managing Director,100000000,Isfahan,7,f5159494-3818-4fd3-b889-936a9d5817e8,667ae277-348f-4ce0-a03b-c183bd75f95c,100000000,90.0,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-05-13T04:40:00Z,2026-05-19T08:54:00Z,2,6,
