quoteid,quotenumber,revisionnumber,opportunityid,customerid,customeridtype,ownerid,createdon,effectivefrom,effectiveto,discountpercentage,totalamount,statecode,statuscode,transactioncurrencyid
10ae8fd1-cadb-446b-a366-c34d789739e8,QUO-002053,0,04a8b114-c07b-4191-b6b1-b9ed24ec8ee8,7147f758-cdbe-4548-aa65-66e8fe1ad905,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-10-24T22:43:42Z,2025-10-25,2025-10-28,2.46,7418200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
607fba83-540a-4e34-bfeb-59aa0b0706ca,QUO-002054,1,04a8b114-c07b-4191-b6b1-b9ed24ec8ee8,7147f758-cdbe-4548-aa65-66e8fe1ad905,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-10-31T22:21:21Z,2025-11-01,2025-11-04,2.66,7451100000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
423a4ed2-6a2e-49e8-b8c9-82587deb51fd,QUO-002055,0,54fd1c59-742e-4069-8457-7fb8e539aae8,3c775558-b365-4b7c-8853-bc5542e17302,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-10-23T13:48:08Z,2025-10-23,2025-10-26,4.08,21600300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a0471a81-604f-43fd-93f7-dab74e616196,QUO-002056,1,54fd1c59-742e-4069-8457-7fb8e539aae8,3c775558-b365-4b7c-8853-bc5542e17302,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-10-28T12:17:19Z,2025-10-28,2025-10-31,4.28,21555300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
92811d91-c6a6-4ec2-9d91-d67b3f64b49e,QUO-002057,2,54fd1c59-742e-4069-8457-7fb8e539aae8,3c775558-b365-4b7c-8853-bc5542e17302,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-02T01:40:47Z,2025-11-02,2025-11-05,4.48,21954400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8e0fe8d7-4dde-4fec-9889-e2112ec37446,QUO-002058,3,54fd1c59-742e-4069-8457-7fb8e539aae8,3c775558-b365-4b7c-8853-bc5542e17302,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-06T04:24:10Z,2025-11-06,2025-11-09,4.68,21908400000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e682e667-472c-4e51-9b30-65583ab701ba,QUO-002059,0,4d65bcea-2269-41eb-a01c-56e26b813e22,af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-10-25T04:35:32Z,2025-10-25,2025-10-28,3.89,12182000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
18e4dce4-bf0d-440a-ba93-2914b7b015a7,QUO-002060,1,4d65bcea-2269-41eb-a01c-56e26b813e22,af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-10-30T15:51:05Z,2025-10-30,2025-11-02,4.09,12156600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8b0c287c-c9a7-4019-b6ac-0e84e3d79e8b,QUO-002061,2,4d65bcea-2269-41eb-a01c-56e26b813e22,af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-05T04:30:01Z,2025-11-05,2025-11-08,4.29,12210200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d961adc3-10a7-46cd-a843-35cdfd86f705,QUO-002062,3,4d65bcea-2269-41eb-a01c-56e26b813e22,af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-10T03:08:50Z,2025-11-10,2025-11-13,4.49,12184700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bc9548b7-ad65-4590-85db-e1f64d510fa8,QUO-002063,4,4d65bcea-2269-41eb-a01c-56e26b813e22,af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-17T10:28:36Z,2025-11-17,2025-11-20,4.69,12159200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b47144cb-9c3f-4284-8985-63c20adfeaa5,QUO-002064,5,4d65bcea-2269-41eb-a01c-56e26b813e22,af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-23T02:14:40Z,2025-11-23,2025-11-26,4.89,12133700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f6361bed-5c4e-45a3-a3a6-6609f2595fad,QUO-002065,6,4d65bcea-2269-41eb-a01c-56e26b813e22,af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-29T17:44:22Z,2025-11-29,2025-12-02,5.09,12108200000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a7e91fee-c92d-4929-95e0-f913268e1070,QUO-002066,0,10593602-b47f-4245-adff-75792ec694f6,7ecb002e-73d3-428c-9916-79d3d24025ea,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-10-25T08:47:11Z,2025-10-25,2025-10-28,4.0,90562700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3aaaad48-55c1-46c8-90d3-23499534a7e3,QUO-002067,1,10593602-b47f-4245-adff-75792ec694f6,7ecb002e-73d3-428c-9916-79d3d24025ea,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-11-01T17:57:10Z,2025-11-01,2025-11-04,4.2,90392700000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
11e2c398-1191-4202-8dc2-6314cb9c09ef,QUO-002068,0,54cb5255-8c4c-412f-83d8-aac926fa4004,c6f903cf-4027-4514-ba40-662f9243a301,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-10-30T18:01:27Z,2025-10-30,2025-11-02,5.45,17127100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1e77dfe3-b713-4d43-93bf-8eced57bf281,QUO-002069,1,54cb5255-8c4c-412f-83d8-aac926fa4004,c6f903cf-4027-4514-ba40-662f9243a301,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-05T07:53:34Z,2025-11-05,2025-11-08,5.65,16888000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1701817a-0760-491a-a1b2-0e6fa2e7b4b3,QUO-002070,2,54cb5255-8c4c-412f-83d8-aac926fa4004,c6f903cf-4027-4514-ba40-662f9243a301,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-12T04:46:41Z,2025-11-12,2025-11-15,5.85,16852200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c81af4aa-279a-4811-88a2-9c645bd792c6,QUO-002071,3,54cb5255-8c4c-412f-83d8-aac926fa4004,c6f903cf-4027-4514-ba40-662f9243a301,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-18T06:50:01Z,2025-11-18,2025-11-21,6.05,16816400000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
aeb6c0a9-b534-43bd-867b-1c889e4855bd,QUO-002072,0,dcb01fcd-f2e0-4882-8e63-3c1f0579dfc8,76b90472-7470-424c-b9f6-b641063ff61e,account,5304317f-af42-412f-b838-b3268e944239,2025-10-23T12:22:33Z,2025-10-23,2025-10-26,2.13,26011300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b184e328-9fc0-43b5-ada2-62774092790d,QUO-002073,1,dcb01fcd-f2e0-4882-8e63-3c1f0579dfc8,76b90472-7470-424c-b9f6-b641063ff61e,account,5304317f-af42-412f-b838-b3268e944239,2025-10-30T09:42:46Z,2025-10-30,2025-11-02,2.33,25958200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0715f7b9-6173-4972-a7fe-61a45200372d,QUO-002074,2,dcb01fcd-f2e0-4882-8e63-3c1f0579dfc8,76b90472-7470-424c-b9f6-b641063ff61e,account,5304317f-af42-412f-b838-b3268e944239,2025-11-04T05:22:03Z,2025-11-04,2025-11-07,2.53,26241000000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dfe520a8-58bf-49a1-a975-c7c3db491bb8,QUO-002075,0,2f289654-ef43-4f20-8f09-47c5d25d5ca7,cb618d75-aa96-4dfb-a79b-265ab15f3994,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-10-23T13:01:20Z,2025-10-23,2025-10-26,3.15,84972000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
09bc46ae-7d30-451c-8351-714ece48294e,QUO-002076,1,2f289654-ef43-4f20-8f09-47c5d25d5ca7,cb618d75-aa96-4dfb-a79b-265ab15f3994,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-01T09:39:34Z,2025-11-01,2025-11-04,3.35,85601600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
691772b7-58aa-43f2-8e88-84cdd2c1911b,QUO-002077,2,2f289654-ef43-4f20-8f09-47c5d25d5ca7,cb618d75-aa96-4dfb-a79b-265ab15f3994,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-07T21:46:41Z,2025-11-08,2025-11-11,3.55,85424500000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0950a6cb-62e6-472a-8751-6421833888f9,QUO-002078,0,ecdf2959-9d68-43d9-adb5-56bd6b5e36dd,4fb67094-123c-4911-abd8-ad4d3eacdb28,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-10-25T18:58:00Z,2025-10-25,2025-10-28,3.21,16663900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7f026c30-b762-4ec7-b190-17580c964dee,QUO-002079,1,ecdf2959-9d68-43d9-adb5-56bd6b5e36dd,4fb67094-123c-4911-abd8-ad4d3eacdb28,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-10-31T22:22:51Z,2025-11-01,2025-11-04,3.41,16934700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
53f1dda7-af2b-457b-9812-b47e777e2de9,QUO-002080,2,ecdf2959-9d68-43d9-adb5-56bd6b5e36dd,4fb67094-123c-4911-abd8-ad4d3eacdb28,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-11-06T14:50:47Z,2025-11-06,2025-11-09,3.61,16899600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5ca00738-17de-4c8c-acf4-a6ef727ec8dc,QUO-002081,3,ecdf2959-9d68-43d9-adb5-56bd6b5e36dd,4fb67094-123c-4911-abd8-ad4d3eacdb28,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-11-15T06:37:41Z,2025-11-15,2025-11-18,3.81,16864500000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dd9fd016-d6fd-4d6a-a3c6-bb6420cf16bc,QUO-002082,0,d248da85-3717-4dab-9a5b-b9a504877642,a5eea4a2-2cde-431f-9dce-8d9b5d96120d,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-10-27T03:33:52Z,2025-10-27,2025-10-30,1.99,31637900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d2fe1c67-c3a2-4d68-a7e3-3758d6e3bec0,QUO-002083,1,d248da85-3717-4dab-9a5b-b9a504877642,a5eea4a2-2cde-431f-9dce-8d9b5d96120d,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-11-03T02:47:03Z,2025-11-03,2025-11-06,2.19,32152900000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c517aab9-48a5-45ab-ad0c-27dc2bcd8637,QUO-002084,0,7ed7a9ea-6f13-4776-bbd5-8ac59d33cbf6,5e3ece60-9ef6-499f-b3b4-daf34ad1d634,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-10-26T16:11:57Z,2025-10-26,2025-10-29,5.26,52711100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
59ed7c17-56b7-4953-86f5-af42fd4a3fdf,QUO-002085,1,7ed7a9ea-6f13-4776-bbd5-8ac59d33cbf6,5e3ece60-9ef6-499f-b3b4-daf34ad1d634,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-11-03T14:48:35Z,2025-11-03,2025-11-06,5.46,52610700000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a65cf542-19f2-4e47-8a75-92b544de7004,QUO-002086,0,6b267371-5b26-45b8-a30d-56d15d274d4f,ea350f17-c157-4761-9162-f6dbb5d2bf7f,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-10-31T23:59:39Z,2025-11-01,2025-11-04,5.1,87252400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0c9a830f-f02a-43bc-9a8f-4f3f663864aa,QUO-002087,1,6b267371-5b26-45b8-a30d-56d15d274d4f,ea350f17-c157-4761-9162-f6dbb5d2bf7f,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-11-05T14:02:28Z,2025-11-05,2025-11-08,5.3,87068500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4bfecb44-d78d-4826-b309-327e6e756922,QUO-002088,2,6b267371-5b26-45b8-a30d-56d15d274d4f,ea350f17-c157-4761-9162-f6dbb5d2bf7f,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-11-09T21:59:17Z,2025-11-10,2025-11-13,5.5,86884600000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7d9d3b89-f07a-4145-add5-26df3127b938,QUO-002089,0,b41e70e8-5a1a-4a61-9e1e-20171e43d2b9,9bafcc20-0e16-4f3f-938c-c0ca17acd7e9,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-10-26T01:35:55Z,2025-10-26,2025-10-29,3.29,44977700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7bc7c7f7-b52b-4796-9cd6-7b903dfc79a5,QUO-002090,1,b41e70e8-5a1a-4a61-9e1e-20171e43d2b9,9bafcc20-0e16-4f3f-938c-c0ca17acd7e9,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-11-01T12:59:50Z,2025-11-01,2025-11-04,3.49,45384100000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a14943e2-f990-446f-aeeb-731c9fab5713,QUO-002091,0,e69728df-12f1-4feb-bfd6-c3d422ecc266,79dbf407-c5c6-4b7d-8ad0-4982ceb28a32,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-10-25T17:57:54Z,2025-10-25,2025-10-28,3.11,179506800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
465b0e7c-4d79-4882-b866-19f6026a925c,QUO-002092,1,e69728df-12f1-4feb-bfd6-c3d422ecc266,79dbf407-c5c6-4b7d-8ad0-4982ceb28a32,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-10-30T00:23:44Z,2025-10-30,2025-11-02,3.31,179136300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4b2910bb-1b04-41f3-abb9-a7ad14052ce5,QUO-002093,2,e69728df-12f1-4feb-bfd6-c3d422ecc266,79dbf407-c5c6-4b7d-8ad0-4982ceb28a32,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-11-03T08:18:46Z,2025-11-03,2025-11-06,3.51,179272300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
29e207c2-6287-44e2-849f-2b6fac913e95,QUO-002094,3,e69728df-12f1-4feb-bfd6-c3d422ecc266,79dbf407-c5c6-4b7d-8ad0-4982ceb28a32,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-11-08T07:03:31Z,2025-11-08,2025-11-11,3.71,178900700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b749a96e-ab6a-4e6f-9320-5f0a9bb376e8,QUO-002095,4,e69728df-12f1-4feb-bfd6-c3d422ecc266,79dbf407-c5c6-4b7d-8ad0-4982ceb28a32,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-11-15T06:04:58Z,2025-11-15,2025-11-18,3.91,178529100000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b1adb6d6-5e1a-42b8-b36c-86e2137f1d47,QUO-002096,0,2514ca68-7856-4682-90f6-ccbb0ab9f72e,ac00f929-bbfb-476c-bde6-67f9bfc46c0e,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-10-26T09:08:43Z,2025-10-26,2025-10-29,3.1,75069300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
43a50bf5-dc87-4485-887c-6a5b163946b8,QUO-002097,1,2514ca68-7856-4682-90f6-ccbb0ab9f72e,ac00f929-bbfb-476c-bde6-67f9bfc46c0e,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-01T16:17:20Z,2025-11-01,2025-11-04,3.3,76289500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e6ab61fc-e2f8-4ab9-8b96-a045a57440cb,QUO-002098,2,2514ca68-7856-4682-90f6-ccbb0ab9f72e,ac00f929-bbfb-476c-bde6-67f9bfc46c0e,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-08T05:58:48Z,2025-11-08,2025-11-11,3.5,76131700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c14b09d4-f67b-4b50-b753-c4eeff19c621,QUO-002099,3,2514ca68-7856-4682-90f6-ccbb0ab9f72e,ac00f929-bbfb-476c-bde6-67f9bfc46c0e,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-15T01:29:04Z,2025-11-15,2025-11-18,3.7,75973900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0aaccf5b-cba2-4317-824d-19ea48748186,QUO-002100,4,2514ca68-7856-4682-90f6-ccbb0ab9f72e,ac00f929-bbfb-476c-bde6-67f9bfc46c0e,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-22T08:54:26Z,2025-11-22,2025-11-25,3.9,75816100000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
580f87fe-c282-4d2a-bdc6-1fb6416a3371,QUO-002101,0,8c63f503-49b2-448c-a15e-729e102925ea,8456ce4f-7706-4136-8788-17ecc764032e,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-10-29T17:44:10Z,2025-10-29,2025-11-01,3.14,29291900000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fc261a31-5691-4e98-800b-137f8a9cf5cc,QUO-002102,0,598c94c7-5ae1-4b92-a4af-2b965cfe6ec1,16591c89-21eb-4aa9-9a2b-d69c450f69ee,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-10-25T18:44:52Z,2025-10-25,2025-10-28,1.84,77329800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bbf02c2b-1922-4703-96ed-7b0092508d82,QUO-002103,1,598c94c7-5ae1-4b92-a4af-2b965cfe6ec1,16591c89-21eb-4aa9-9a2b-d69c450f69ee,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-11-01T23:17:55Z,2025-11-02,2025-11-05,2.04,77904900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
87876acd-a2d5-4a85-985a-e11fe6d97788,QUO-002104,2,598c94c7-5ae1-4b92-a4af-2b965cfe6ec1,16591c89-21eb-4aa9-9a2b-d69c450f69ee,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-11-08T18:55:19Z,2025-11-08,2025-11-11,2.24,77745800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0ffa787b-e9d2-4271-8222-563d90f1edf8,QUO-002105,3,598c94c7-5ae1-4b92-a4af-2b965cfe6ec1,16591c89-21eb-4aa9-9a2b-d69c450f69ee,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-11-13T09:49:22Z,2025-11-13,2025-11-16,2.44,77586800000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e7238a83-0e24-4b24-be15-e939006f96de,QUO-002106,0,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-10-27T05:33:14Z,2025-10-27,2025-10-30,3.23,138458000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
da73ed50-cd35-45f4-888f-0afd71cf8582,QUO-002107,1,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-11-01T12:27:46Z,2025-11-01,2025-11-04,3.43,138631400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8be7652d-9c57-4e6d-9fee-5f3dc2252f75,QUO-002108,2,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-11-08T12:17:52Z,2025-11-08,2025-11-11,3.63,138344300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
89d61386-a749-4814-a936-a04d8c70f0da,QUO-002109,3,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-11-12T14:34:55Z,2025-11-12,2025-11-15,3.83,138057200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0272982a-e653-4d69-9355-9f817aab1070,QUO-002110,4,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-11-18T16:26:03Z,2025-11-18,2025-11-21,4.03,137770000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4aade55d-85db-49a9-8179-f7b35b33cd2b,QUO-002111,5,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-11-25T09:26:12Z,2025-11-25,2025-11-28,4.23,137482900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3ef62670-c885-4a14-8623-1597097f7eee,QUO-002112,6,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-11-29T23:44:28Z,2025-11-30,2025-12-03,4.43,137195800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8e5e53c4-cf09-4562-ada7-5abcdf5a1bed,QUO-002113,7,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-12-05T21:09:36Z,2025-12-06,2025-12-09,4.63,140688900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8ab1ad93-0ea8-4557-8d96-39c9e1108410,QUO-002114,8,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-12-12T21:00:28Z,2025-12-13,2025-12-16,4.83,140393900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
691bb5ed-68ba-4665-a16a-858feeb2610b,QUO-002115,9,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-12-20T03:17:54Z,2025-12-20,2025-12-23,5.03,140098800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a7dac1cc-f46f-47f0-84e1-26d154ac0e20,QUO-002116,10,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-12-27T20:10:29Z,2025-12-27,2025-12-30,5.23,139803800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
357733f8-d92a-4797-9086-e2f313c7d8e9,QUO-002117,11,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-01-04T05:55:58Z,2026-01-04,2026-01-07,5.43,151305600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fbac94bd-f39e-40f2-bf85-59c79f4463a0,QUO-002118,12,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-01-10T12:22:23Z,2026-01-10,2026-01-13,5.63,150985600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e0451752-2560-4109-a7d9-14f660c61390,QUO-002119,13,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-01-15T14:58:50Z,2026-01-15,2026-01-18,5.83,150665600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3dabb376-c545-4206-bddb-5192e03a6cda,QUO-002120,14,1872d5cf-8027-4be6-a72b-f8c1242b6794,9714fadc-b3c4-4030-ae84-e8323c38c3f0,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-01-20T06:06:57Z,2026-01-20,2026-01-23,6.03,150345600000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7a9e3e4e-254e-4d58-a15d-7b3b292e324f,QUO-002121,0,83046af1-84d5-4bd2-a85b-9c8aefd2e8c9,5bdb1834-076a-4ae8-8a80-b197f97d7124,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-10-26T10:37:53Z,2025-10-26,2025-10-29,2.02,15275600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
