ahn_pipelinesnapshotid,ahn_snapshotdate,ahn_opportunityid,ownerid,ahn_stepname,ahn_closeprobability,ahn_estimatedvalue,ahn_forecastcategory,ahn_estimatedclosedate
1d827153-8f41-4ef9-87ab-04ec75cf5b32,2025-02-27,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1-Qualify,30,103373600000.0,100000001,2025-04-16
587d52b4-3c63-4fca-be48-34fc0ca90fd2,2025-03-01,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,103373600000.0,100000002,2025-04-16
3949a542-46ad-4754-aef9-3c9a73f092e2,2025-03-08,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,103373600000.0,100000003,2025-04-16
91077679-8e7b-4c2c-965a-d69ee89f396f,2025-03-15,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,103373600000.0,100000002,2025-04-16
0792c39c-097b-4ec8-9dd8-273ffb1eb382,2025-03-22,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,103373600000.0,100000002,2025-04-16
9517b43e-de48-4d9c-a55f-242e4fb7263c,2025-03-29,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,103373600000.0,100000002,2025-04-16
66eaa797-4155-444b-adef-7f93edc9ebbb,2025-04-05,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,103373600000.0,100000003,2025-04-16
1eda3c66-c200-4b60-9589-985c09582cee,2025-04-12,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,103373600000.0,100000003,2025-04-16
26940b74-f69e-4dd8-9cbf-d026e392442a,2025-04-19,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,103373600000.0,100000002,2025-04-16
4272341e-5bd8-4310-a06e-e5aa8ac54e88,2025-04-26,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,103373600000.0,100000003,2025-04-16
932e05ea-91cd-4b77-a79f-5545aae29e1f,2025-05-03,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,95,103373600000.0,100000003,2025-04-16
a3c444b5-f4a1-4622-8c01-9145b9e1b4ca,2025-05-10,d3741d58-e2c1-4800-8390-b4dab0987d19,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,95,103373600000.0,100000003,2025-04-16
c3d81f1c-f74e-4d09-8857-115e6b2e4031,2025-03-01,6f5022f6-8db9-46fb-8204-6c6e12406ad5,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,29219200000.0,100000003,2025-03-17
eea3316e-b1a7-4a11-84b5-7bb8f37b8d86,2025-03-08,6f5022f6-8db9-46fb-8204-6c6e12406ad5,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,29219200000.0,100000003,2025-03-17
2cfc3076-fd9e-48aa-936b-d3cb484f3265,2025-03-15,6f5022f6-8db9-46fb-8204-6c6e12406ad5,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,29219200000.0,100000003,2025-03-17
481e9b30-3ce4-4a91-a60b-a739149a4444,2025-03-22,6f5022f6-8db9-46fb-8204-6c6e12406ad5,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,29219200000.0,100000003,2025-03-17
4454e7f1-1e2c-4a1e-a96f-98a44145fd23,2025-03-01,642ff652-23a5-496e-9586-2c7539ce3af7,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,70,23489900000.0,100000002,2025-03-17
47902dc8-9c21-4b07-92c6-b4256016a4c2,2025-03-08,642ff652-23a5-496e-9586-2c7539ce3af7,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,75,23489900000.0,100000003,2025-03-17
ce0dfb62-fbe5-474d-beab-fda283b3a8f1,2025-03-15,642ff652-23a5-496e-9586-2c7539ce3af7,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,70,23489900000.0,100000002,2025-03-17
8ab056e9-c8de-4d95-bf76-4b41058709ef,2025-03-01,86d6dc2f-7080-420d-88fb-a112fac5f845,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1-Qualify,30,127181100000.0,100000001,2025-03-17
bd61f49a-b019-44ed-adb4-7a57ecea9809,2025-03-08,86d6dc2f-7080-420d-88fb-a112fac5f845,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,127181100000.0,100000003,2025-03-17
a1e3ba31-1c94-4928-bbfd-6b8765a6db98,2025-03-15,86d6dc2f-7080-420d-88fb-a112fac5f845,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,127181100000.0,100000003,2025-03-17
e103f40a-7039-4c54-b8ad-0d715f034080,2025-03-22,86d6dc2f-7080-420d-88fb-a112fac5f845,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,95,127181100000.0,100000003,2025-03-17
44627f67-e1e0-4163-b96b-ad22e2264337,2025-03-01,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,60,174797300000.0,100000002,2025-04-18
8d65696d-a97c-4a20-81cd-9765b6a5e2c3,2025-03-08,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,174797300000.0,100000002,2025-04-18
ec8b29e9-0ca2-418c-9264-ed94e38fcc3f,2025-03-15,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,174797300000.0,100000002,2025-04-18
b4b60591-78f5-415f-afd8-bec8b95e7269,2025-03-22,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,174797300000.0,100000002,2025-04-18
140a121f-a375-4258-9a17-d8504bf49d13,2025-03-29,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,174797300000.0,100000002,2025-04-18
fb624f1c-14b1-4cd3-b7f7-3151ecda2ea8,2025-04-05,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,174797300000.0,100000003,2025-04-18
89decc0b-27c9-407b-9a9e-a87f39d160ef,2025-04-12,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,174797300000.0,100000002,2025-04-18
fba53661-df81-453c-b240-d019226e5f7f,2025-04-19,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,174797300000.0,100000002,2025-04-18
bfa7319e-6c2b-49b1-946f-2d6669571f0e,2025-04-26,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,174797300000.0,100000003,2025-04-18
8bc8d901-3d52-4634-9f8a-84604fe8bc12,2025-05-03,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,174797300000.0,100000003,2025-04-18
6ec1f3a9-c5ec-4f2e-a5d4-9b63d71592b2,2025-05-10,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,85,174797300000.0,100000003,2025-04-18
3d13f5c8-1669-4b97-b969-5c058f9b7a5c,2025-05-17,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,95,174797300000.0,100000003,2025-04-18
04ef166d-b00d-40bc-838e-13f48c7f34d9,2025-05-24,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,174797300000.0,100000003,2025-04-18
f08d8ecc-37d5-4426-af68-949fb6d994d4,2025-05-31,331f6e0e-88f9-4694-a498-e236dd71f167,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,174797300000.0,100000003,2025-04-18
a52c745d-1c78-42f6-814f-cc5e1b917589,2025-03-02,b3f6ef86-f1be-4900-b2df-bfa8f8b933bb,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,40,21779700000.0,100000001,2025-03-18
b30f9e21-65e2-4c3f-82fd-e6d81323cd2f,2025-03-08,b3f6ef86-f1be-4900-b2df-bfa8f8b933bb,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,21779700000.0,100000003,2025-03-18
49d853e3-9a35-4a54-9c0b-370cf4a711b3,2025-03-15,b3f6ef86-f1be-4900-b2df-bfa8f8b933bb,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,21779700000.0,100000003,2025-03-18
b6bdb2fd-57cb-42d7-9edf-2f18e95a02f5,2025-03-02,cc7ac319-26b0-4819-a5ea-de18a95599f9,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,30,29196900000.0,100000001,2025-03-18
94b6ed00-fd6e-43f4-85ca-aa31ad329e33,2025-03-08,cc7ac319-26b0-4819-a5ea-de18a95599f9,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,70,29196900000.0,100000002,2025-03-18
3cac9377-84d2-4412-b097-9e67bd88f63d,2025-03-03,cb66839b-e81c-4c16-9072-d09b0aba474a,9132b63e-f162-47e4-a9c3-49e03602f8ac,3-Propose,90,42964300000.0,100000003,2025-03-19
9ff85d50-1734-4f9b-88dc-b558cd08d29b,2025-03-08,cb66839b-e81c-4c16-9072-d09b0aba474a,9132b63e-f162-47e4-a9c3-49e03602f8ac,3-Propose,85,42964300000.0,100000003,2025-03-19
447876e9-4f19-4246-82d9-9f47e3e52dcd,2025-03-15,cb66839b-e81c-4c16-9072-d09b0aba474a,9132b63e-f162-47e4-a9c3-49e03602f8ac,3-Propose,85,42964300000.0,100000003,2025-03-19
f24ed127-824a-4de6-8181-86be1fa5c457,2025-03-22,cb66839b-e81c-4c16-9072-d09b0aba474a,9132b63e-f162-47e4-a9c3-49e03602f8ac,4-Close,95,42964300000.0,100000003,2025-03-19
93feb7b1-c4ee-433a-b1d3-a38597bf3506,2025-03-03,7ef5383d-ceb0-4595-9794-6e7f4cd27f56,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,28669700000.0,100000002,2025-03-19
edbf6f16-2cca-4c0a-8f65-0bc0b4395924,2025-03-08,7ef5383d-ceb0-4595-9794-6e7f4cd27f56,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,28669700000.0,100000003,2025-03-19
4f6dae6b-f829-47fe-bd65-c37ef4ace72f,2025-03-15,7ef5383d-ceb0-4595-9794-6e7f4cd27f56,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,28669700000.0,100000003,2025-03-19
d57c1c57-6e92-44fe-899d-cf2477d05d73,2025-03-04,fbabb543-270c-4c3d-9d75-9a71bf58b0b1,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1-Qualify,30,50494100000.0,100000001,2025-03-20
9c694a79-8a3d-44b6-abc7-021aac472c44,2025-03-08,fbabb543-270c-4c3d-9d75-9a71bf58b0b1,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,70,50494100000.0,100000002,2025-03-20
781240c6-b095-4c35-9660-73f36a3eda90,2025-03-15,fbabb543-270c-4c3d-9d75-9a71bf58b0b1,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,80,50494100000.0,100000003,2025-03-20
d84fc9f7-293a-4fbf-8eba-ed7469dfb986,2025-03-04,88823bfb-a23d-40f0-ad79-fea2ed201457,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,45,9814900000.0,100000001,2025-03-20
1e6e214b-e566-4c8e-9333-f19ed6cb960a,2025-03-08,88823bfb-a23d-40f0-ad79-fea2ed201457,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,9814900000.0,100000003,2025-03-20
e46a92b1-26e8-415e-a331-0e4351ea7701,2025-03-15,88823bfb-a23d-40f0-ad79-fea2ed201457,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,9814900000.0,100000003,2025-03-20
8388bd13-8148-4607-94c3-ed4fcb4bdbe6,2025-03-22,88823bfb-a23d-40f0-ad79-fea2ed201457,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,9814900000.0,100000003,2025-03-20
4f5be1f7-0ac4-4f1c-bc38-bfd306b17eec,2025-03-29,88823bfb-a23d-40f0-ad79-fea2ed201457,beb79919-3f22-4af8-a3be-d01d43cf2fde,4-Close,95,9814900000.0,100000003,2025-03-20
f10f4140-6aa2-4cc7-a8d0-0c769bdfd91d,2025-04-05,88823bfb-a23d-40f0-ad79-fea2ed201457,beb79919-3f22-4af8-a3be-d01d43cf2fde,4-Close,95,9814900000.0,100000003,2025-03-20
03dbf2e1-7a02-4643-bf8a-57b07af627ec,2025-03-04,bd94776b-963c-4bb0-a4c0-9b48a4a9a9b1,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,27908700000.0,100000001,2025-03-20
d34b906b-3d1b-45c6-a457-301c07314c53,2025-03-08,bd94776b-963c-4bb0-a4c0-9b48a4a9a9b1,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,27908700000.0,100000003,2025-03-20
23af7414-8aef-4323-9152-091636ebe3cf,2025-03-15,bd94776b-963c-4bb0-a4c0-9b48a4a9a9b1,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,27908700000.0,100000003,2025-03-20
dbd30172-cdff-4a57-94a4-c4c232c441b9,2025-03-22,bd94776b-963c-4bb0-a4c0-9b48a4a9a9b1,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,85,27908700000.0,100000003,2025-03-20
2c864b3e-6fc7-432a-8602-f8c4dc3520c8,2025-03-29,bd94776b-963c-4bb0-a4c0-9b48a4a9a9b1,beb79919-3f22-4af8-a3be-d01d43cf2fde,4-Close,95,27908700000.0,100000003,2025-03-20
73de4826-50bc-4fff-aa10-d5af58911dca,2025-03-05,dbbf300b-f053-426e-8210-703ce4d553f7,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,24866900000.0,100000003,2025-03-21
6bb423fb-a6a5-47bc-894e-5ac2baabd1d2,2025-03-08,dbbf300b-f053-426e-8210-703ce4d553f7,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,70,24866900000.0,100000002,2025-03-21
3b8d07ac-b930-4125-8b8b-4d2da04e6999,2025-03-15,dbbf300b-f053-426e-8210-703ce4d553f7,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,24866900000.0,100000003,2025-03-21
0e73d29d-3b07-492c-bd52-6f8b32238e9d,2025-03-22,dbbf300b-f053-426e-8210-703ce4d553f7,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,24866900000.0,100000003,2025-03-21
26e96c5c-9a31-4f6f-a01c-474e6e083a52,2025-03-05,378ca8bb-041d-45f5-910f-e0a545b0bb74,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,12955900000.0,100000001,2025-03-21
890e8799-d697-47e7-b376-ecfa5c551f7b,2025-03-08,378ca8bb-041d-45f5-910f-e0a545b0bb74,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,12955900000.0,100000003,2025-03-21
bfc81225-bbd4-4089-888d-1a97a9dff239,2025-03-15,378ca8bb-041d-45f5-910f-e0a545b0bb74,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,12955900000.0,100000003,2025-03-21
41486eb5-1973-4453-981b-c548f02bb279,2025-03-06,91c4385d-f710-47a0-9021-745d9cbca1ad,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,30,93722300000.0,100000001,2025-04-23
2ad05b96-a121-4db5-9d01-5e726f4cf3d1,2025-03-08,91c4385d-f710-47a0-9021-745d9cbca1ad,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,93722300000.0,100000003,2025-04-23
43eeb1cc-baec-4522-9d45-42c00b69f087,2025-03-15,91c4385d-f710-47a0-9021-745d9cbca1ad,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,93722300000.0,100000003,2025-04-23
96f098dc-7413-41e8-ba9c-a1890a66c4f7,2025-03-22,91c4385d-f710-47a0-9021-745d9cbca1ad,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,93722300000.0,100000003,2025-04-23
39cf2df9-edd4-49d5-81a6-6083e792ba1d,2025-03-29,91c4385d-f710-47a0-9021-745d9cbca1ad,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,93722300000.0,100000003,2025-04-23
73206cd9-016b-46c2-84aa-6e0646488027,2025-04-05,91c4385d-f710-47a0-9021-745d9cbca1ad,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,93722300000.0,100000003,2025-04-23
13519b69-c9c8-4415-b1df-e9add258a444,2025-04-12,91c4385d-f710-47a0-9021-745d9cbca1ad,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,93722300000.0,100000003,2025-04-23
6bd11bf2-a6eb-42c7-affc-b034cd33e10c,2025-04-19,91c4385d-f710-47a0-9021-745d9cbca1ad,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,93722300000.0,100000003,2025-04-23
bc69afad-1999-4b04-8f56-1d30a1986d6d,2025-04-26,91c4385d-f710-47a0-9021-745d9cbca1ad,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,93722300000.0,100000003,2025-04-23
199cdb59-6029-4fe4-8bdb-348fd33498cc,2025-03-06,cdee9017-b9a5-41ff-8fc5-afb707fb089a,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,75,25788800000.0,100000003,2025-03-22
a92e1749-ef70-47e4-af57-8774cbbcd7ff,2025-03-08,cdee9017-b9a5-41ff-8fc5-afb707fb089a,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,25788800000.0,100000002,2025-03-22
05e4ea90-ffc9-48bc-8160-2fe228979508,2025-03-15,cdee9017-b9a5-41ff-8fc5-afb707fb089a,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,25788800000.0,100000002,2025-03-22
abb59951-a41b-4e70-a5c1-3db7e5caf474,2025-03-22,cdee9017-b9a5-41ff-8fc5-afb707fb089a,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,75,25788800000.0,100000003,2025-03-22
5012c4ad-227d-4c86-886c-8ae50c0bbce5,2025-03-29,cdee9017-b9a5-41ff-8fc5-afb707fb089a,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,95,25788800000.0,100000003,2025-03-22
d6d31117-7e77-4bdf-b283-bcda92e946c9,2025-04-05,cdee9017-b9a5-41ff-8fc5-afb707fb089a,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,95,25788800000.0,100000003,2025-03-22
09bcddfb-ac71-4055-afe8-e6188fac6a8e,2025-03-08,f9e6ffd0-0345-49e3-8472-1115bf1053ff,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,18949800000.0,100000001,2025-03-24
cdf8a63d-28fb-4881-9582-84beb5237ebb,2025-03-15,f9e6ffd0-0345-49e3-8472-1115bf1053ff,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,18949800000.0,100000003,2025-03-24
32e007f9-d9e6-4662-be65-cf3dd0313c13,2025-03-09,b59fe038-e438-49a5-b0a5-d6a43b86fb86,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,40,70952000000.0,100000001,2025-03-25
d1c403b5-dbc8-4d26-abf6-dd5c9e1f05ce,2025-03-15,b59fe038-e438-49a5-b0a5-d6a43b86fb86,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,70,70952000000.0,100000002,2025-03-25
5e6319e3-588f-448d-8177-2a6126953abf,2025-03-22,b59fe038-e438-49a5-b0a5-d6a43b86fb86,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,70952000000.0,100000003,2025-03-25
3d321357-3872-4ab1-8a86-96464aefc2cf,2025-03-09,a6653bd7-bda5-428b-9de8-8ea2ccff637a,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,16958500000.0,100000002,2025-03-25
f3a60fd2-e812-4732-be12-ff9bac4bb92f,2025-03-15,a6653bd7-bda5-428b-9de8-8ea2ccff637a,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,16958500000.0,100000002,2025-03-25
435e74cf-f983-42e9-9c84-4d9634ce1451,2025-03-22,a6653bd7-bda5-428b-9de8-8ea2ccff637a,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,65,16958500000.0,100000002,2025-03-25
da1484a0-1265-47b8-ab10-4b8b6fdb862a,2025-03-12,248d2d89-02e5-4b80-acd8-e335a17353e7,9132b63e-f162-47e4-a9c3-49e03602f8ac,1-Qualify,45,47425400000.0,100000001,2025-03-28
409a05b0-3707-4533-a802-10a96a938ce2,2025-03-15,248d2d89-02e5-4b80-acd8-e335a17353e7,9132b63e-f162-47e4-a9c3-49e03602f8ac,3-Propose,85,47425400000.0,100000003,2025-03-28
bc78cb61-bd4e-4487-8e3f-86e98186339b,2025-03-22,248d2d89-02e5-4b80-acd8-e335a17353e7,9132b63e-f162-47e4-a9c3-49e03602f8ac,3-Propose,85,47425400000.0,100000003,2025-03-28
f0670e4c-3bf9-4938-89b6-05d1f1d3babf,2025-03-29,248d2d89-02e5-4b80-acd8-e335a17353e7,9132b63e-f162-47e4-a9c3-49e03602f8ac,4-Close,95,47425400000.0,100000003,2025-03-28
af233c23-53bc-4a01-a27b-8f7694cab70d,2025-03-13,c0b33263-ee67-471e-82c1-6b47ed33974e,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,40,12120200000.0,100000001,2025-03-29
c5e8417d-db46-45d5-890e-b45583f1525e,2025-03-15,c0b33263-ee67-471e-82c1-6b47ed33974e,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,12120200000.0,100000003,2025-03-29
ca8f5be2-39c9-48ec-bd96-cf9007626b78,2025-03-22,c0b33263-ee67-471e-82c1-6b47ed33974e,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,12120200000.0,100000003,2025-03-29
7b40a24f-2076-4a78-8089-792627a837af,2025-03-16,e8d5dc8c-24be-4697-9183-9b26d48e3812,5304317f-af42-412f-b838-b3268e944239,1-Qualify,25,59419400000.0,100000001,2025-04-01
42f74a66-9c0e-477c-8feb-74d20f8001ec,2025-03-22,e8d5dc8c-24be-4697-9183-9b26d48e3812,5304317f-af42-412f-b838-b3268e944239,3-Propose,70,59419400000.0,100000002,2025-04-01
23fed884-e1a5-4c64-a06a-ab873d336c3c,2025-03-29,e8d5dc8c-24be-4697-9183-9b26d48e3812,5304317f-af42-412f-b838-b3268e944239,3-Propose,60,59419400000.0,100000002,2025-04-01
4ae170bc-b1c3-4eec-b78d-8d387a171522,2025-04-05,e8d5dc8c-24be-4697-9183-9b26d48e3812,5304317f-af42-412f-b838-b3268e944239,4-Close,85,59419400000.0,100000003,2025-04-01
d158811f-061c-4ef0-bad2-22fb894e1f0b,2025-03-17,9df97618-52df-4e23-8cb5-450057c549b8,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,25834200000.0,100000001,2025-04-02
c97d779c-ae83-4e4c-bf0c-5970536637f3,2025-03-22,9df97618-52df-4e23-8cb5-450057c549b8,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,70,25834200000.0,100000002,2025-04-02
a8ce28dd-3c53-44df-80ce-f01317c90d5f,2025-03-29,9df97618-52df-4e23-8cb5-450057c549b8,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,25834200000.0,100000003,2025-04-02
09c6e178-c277-4d4b-8bd3-0a9024ed5794,2025-03-18,a2c1c19a-7cf2-487e-b9b5-dc0b7947350a,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,40,35625800000.0,100000001,2025-04-03
125a6f73-e231-4660-a658-7240680c543e,2025-03-22,a2c1c19a-7cf2-487e-b9b5-dc0b7947350a,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,35625800000.0,100000003,2025-04-03
68bb59d3-f836-4964-88f7-4721b8e68f5b,2025-03-29,a2c1c19a-7cf2-487e-b9b5-dc0b7947350a,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,35625800000.0,100000003,2025-04-03
d7fc2215-c1e6-46e7-8333-2a6e0006ed7c,2025-03-20,52552137-c481-4378-9cc9-045d2b34c2b2,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,13322400000.0,100000003,2025-04-05
fab8f016-c47c-4053-ae35-d484eb9bab86,2025-03-22,52552137-c481-4378-9cc9-045d2b34c2b2,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,85,13322400000.0,100000003,2025-04-05
a85e5940-512d-4ce6-8731-d47072a2afc5,2025-03-29,52552137-c481-4378-9cc9-045d2b34c2b2,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,13322400000.0,100000003,2025-04-05
695759f3-5f86-4297-8670-74e573dede45,2025-04-05,52552137-c481-4378-9cc9-045d2b34c2b2,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,13322400000.0,100000003,2025-04-05
94dd807f-e3ca-468a-9b47-0eb359565a27,2025-04-12,52552137-c481-4378-9cc9-045d2b34c2b2,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,13322400000.0,100000003,2025-04-05
2670f38a-9aa6-4b08-80ec-cb7aa6829e4a,2025-04-19,52552137-c481-4378-9cc9-045d2b34c2b2,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,13322400000.0,100000003,2025-04-05
7ce33348-048e-4dd2-9f16-51d6fee97df3,2025-04-26,52552137-c481-4378-9cc9-045d2b34c2b2,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,90,13322400000.0,100000003,2025-04-05
5be5c390-6751-4daf-ad57-a40d0cb8edaa,2025-03-24,7ed611e0-3b08-4367-b2aa-825cc1770064,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,30,31054700000.0,100000001,2025-04-09
ff54dcfc-f14a-4b52-91de-47b6b0205d7d,2025-03-29,7ed611e0-3b08-4367-b2aa-825cc1770064,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,31054700000.0,100000003,2025-04-09
43a2b459-7a20-4973-8806-c38e7f4654ce,2025-04-05,7ed611e0-3b08-4367-b2aa-825cc1770064,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,31054700000.0,100000003,2025-04-09
