opportunityid,name,customerid,customeridtype,originatingleadid,campaignid,ownerid,createdon,estimatedclosedate,estimatedvalue,ahn_productgroup,ahn_tonnage,ahn_isrepeatbusiness,transactioncurrencyid,actualclosedate,actualvalue,ahn_lossreason,statecode,statuscode,closeprobability,salesstage,stepname,msdyn_forecastcategory,modifiedon
7d9dfdb7-9747-42fb-a02d-a0b00d7c79d4,40 t Hot-Rolled Sheet - Bamdad Eskelet Felezi Co.,af475b49-c775-4395-9494-05f02cd2a404,account,3f569381-4119-4559-a5b9-de82ae5a5f99,74797b61-2737-4b52-ba6a-210722319050,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-05-14T10:35:00Z,2025-05-30,17087500000.0,100000002,40.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-26,17052600000.0,,1,3,100,3,4-Close,100000005,2025-05-26T09:28:00Z
69f611cb-8d6a-473e-89cb-5a7da372a0aa,85 t Cold-Rolled Sheet - Kowsar Appliance Components Co.,290c4414-8df5-4b01-9c4d-b762ea1af7d2,account,7d76ab58-b271-415b-8af0-9ec34b726a7c,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-05-14T13:07:00Z,2025-05-30,41289100000.0,100000003,85.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-02,,100000001.0,2,5,0,3,4-Close,100000006,2025-06-02T05:20:00Z
9344577c-be1d-4539-a775-98e8d791f01a,385 t Hot-Rolled Sheet - Espadana Pipe & Profile Industries,6c21835d-d8e8-497c-a0a2-59014932936e,account,f1530f68-9215-483a-9532-caba7af985ff,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-05-15T04:39:00Z,2025-05-31,163754700000.0,100000002,385.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-25,163415703000.0,,1,3,100,3,4-Close,100000005,2025-05-25T09:38:00Z
bb096b4b-251b-499e-a6ac-8f840db11c52,250 t Hot-Rolled Sheet - Bamdad Profile Sazan Co.,c9254bb5-4fc3-4d4e-ab95-0c1d578799d9,account,703c1286-b717-44cd-a002-91bb44e9f8fb,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-05-15T04:49:00Z,2025-05-31,104063200000.0,100000002,250.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-31,103626980000.0,,1,3,100,3,4-Close,100000005,2025-05-31T07:59:00Z
7618a8e8-ee07-4686-b34f-0188877527c0,35 t Beams & Sections - Hamoon Fabrication Works Ltd.,44f7f01a-3cb5-46d7-834a-130e8c6ea6ad,account,61223189-35f3-4e4a-ac92-04b40306a258,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-05-15T05:07:00Z,2025-05-31,14495300000.0,100000001,35.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-31,14436449000.0,,1,3,100,3,4-Close,100000005,2025-05-31T11:04:00Z
da004752-5298-46bb-8602-29a4ea55292d,210 t Hot-Rolled Sheet - Iranmehr Profile Sazan Co.,b440b852-e033-400e-a432-62b38675820e,account,f06b6c12-9c8b-4550-a4e7-0f9a501a0ccf,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-05-15T05:33:00Z,2025-05-31,87800400000.0,100000002,210.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-12,90054834000.0,,1,3,100,3,4-Close,100000005,2025-06-12T10:28:00Z
54a1f581-7f98-422b-b929-b8887ef381a3,240 t Wire Rod - Tina Steel Depot Co.,9a4ffc0c-9165-42ed-8c63-6e95025f5543,account,38491ecc-8891-47fd-a804-d0ac795741bb,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-05-15T05:41:00Z,2025-05-31,75598800000.0,100000006,240.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-07-05,,100000001.0,2,5,0,3,4-Close,100000006,2025-07-05T09:21:00Z
57162941-314f-4d03-9a4a-81117ab32583,20 t Cold-Rolled Sheet - Sepehr Appliance Components Co.,43d643ed-236e-4832-a7f6-a2ac5b0c4170,account,d284b528-b091-4fb7-b17f-3f92d26aa790,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-05-15T07:18:00Z,2025-05-31,9705900000.0,100000003,20.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-29,,100000002.0,2,5,0,1,2-Develop,100000006,2025-05-29T11:46:00Z
e8459fc5-5f6a-43fb-98fc-ad7bbe2936f4,65 t Cold-Rolled Sheet - Rahyab Press Works Industries,6491982b-e5ad-481d-977f-4c1626d658fb,account,fffcd743-e3f1-4406-a31d-9c8be0f0fe79,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-05-15T10:50:00Z,2025-05-31,32481600000.0,100000003,65.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-04,32867620000.0,,1,3,100,3,4-Close,100000005,2025-06-04T07:13:00Z
5ef7c6b4-bdbd-4515-8cbe-a96b66c4c628,220 t Rebar - Iman Urban Infrastructure Ltd.,c2d72b23-acaa-49bd-b0c6-dff3d914b16d,account,4a54c35c-041d-41ec-a86d-ca1c9e60aed2,22ab7752-c4db-4a62-ae13-418d68ab80ea,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-05-15T11:01:00Z,2025-07-02,69849000000.0,100000000,220.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-07-26,,100000000.0,2,5,0,3,4-Close,100000006,2025-07-26T07:00:00Z
2f0b58f7-e06c-4ac2-903b-479af4443e01,135 t Rebar - Borna Builders Ltd.,7233d5af-9813-4da1-bd21-20ad5f59fb4d,account,f6c8b8b9-d915-4664-bd27-4ad5a9a54c24,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-05-15T11:06:00Z,2025-05-31,43570600000.0,100000000,135.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-09,45035308000.0,,1,3,100,3,4-Close,100000005,2025-06-09T12:40:00Z
d6e9cfea-6724-4909-8239-a86152fedb98,350 t Rebar - Borna Dam & Water Works Co.,34323ec6-b0c4-401c-a9b7-c0fa26c432f6,account,82b34384-9979-4f26-88b1-90e1089a9f4f,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-05-17T04:35:00Z,2025-07-04,113501100000.0,100000000,350.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-08-31,,100000003.0,2,4,0,3,4-Close,100000006,2025-08-31T06:28:00Z
5b78fc11-16ea-4f38-a100-4f29067db218,40 t Hot-Rolled Sheet - Ilia Eskelet Felezi Co.,efd1b588-1054-42d5-9876-35761a5ed196,account,20029d9f-05e9-4407-9aad-a0b12f132a6d,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-05-17T04:44:00Z,2025-06-02,16630200000.0,100000002,40.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-25,,100000002.0,2,5,0,1,2-Develop,100000006,2025-05-25T11:36:00Z
ec96a732-848f-4ea1-8642-0aa22ffb63a2,105 t Beams & Sections - Laleh Metals Supply Ltd.,c3164e09-977c-447f-bb51-9270d5a00a4d,account,e82ccfd9-b1d5-4ea5-83e6-b71f38f230b1,22ab7752-c4db-4a62-ae13-418d68ab80ea,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-05-17T04:59:00Z,2025-06-02,43493100000.0,100000001,105.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-09,,100000000.0,2,5,0,3,4-Close,100000006,2025-06-09T07:55:00Z
5228f6b1-29be-4c5e-ae0f-13a4e8600d28,105 t Beams & Sections - Arya Contracting Co.,11defebf-9e98-461d-88fe-bf6d199c8d94,account,5b6d6b7c-54b2-4582-b398-1e9e7cb882a0,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-05-17T05:07:00Z,2025-06-02,42165000000.0,100000001,105.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-09,,100000003.0,2,4,0,3,4-Close,100000006,2025-06-09T08:12:00Z
4c64a74e-f13f-4db8-adb0-4c031e6c0ca6,150 t Rebar - Mahan Sakhteman Industries,e552d0a8-b66f-4507-a588-b999971eea39,account,8be15610-b234-4948-a4f2-ae4cf016716b,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-05-17T05:14:00Z,2025-06-02,48973400000.0,100000000,150.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-28,48872919000.0,,1,3,100,3,4-Close,100000005,2025-05-28T12:29:00Z
b4dd2c13-e5a2-4a6c-9214-4d02a0a00cad,520 t Pipes & Profiles - Shahab Foolad Trading Ltd.,65db6e43-47bf-4db7-82d9-a774ea7f6c7d,account,50bf2995-9ee4-405d-9f06-bc767b777e71,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-05-17T05:48:00Z,2025-06-02,235130400000.0,100000005,520.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-19,240250807000.0,,1,3,100,3,4-Close,100000005,2025-06-19T10:57:00Z
5fb0abd2-0dc9-4f83-9db1-2a8c603e75db,45 t Hot-Rolled Sheet - Gilan Omran Industries,95284c0a-cb6b-4562-a488-c84d99d090fd,account,9b4547e0-72fe-4dc2-b772-aa9715f39d39,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-05-17T06:01:00Z,2025-06-02,18863500000.0,100000002,45.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-17,,100000003.0,2,4,0,3,4-Close,100000006,2025-06-17T05:18:00Z
8f1c9563-f4ee-48f1-8851-fd317fdd0dfe,90 t Pipes & Profiles - Hamoon Abadgaran Co.,355cca9c-fb6b-41dc-aa7f-7e0685695f97,account,32fd73c5-0894-4176-be99-df69bcd49975,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-05-17T06:40:00Z,2025-06-02,39845300000.0,100000005,90.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-03,,100000002.0,2,5,0,3,4-Close,100000006,2025-06-03T09:34:00Z
16a2be65-f029-46e6-b23d-0075d2a57ccc,165 t Beams & Sections - Chakad Builders Co.,481186e9-1625-44ca-9b47-e6394d2551eb,account,d926fe41-b36d-4121-8ba6-fe0995ea6825,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-05-17T06:48:00Z,2025-06-02,66278000000.0,100000001,165.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-08,67784147000.0,,1,3,100,3,4-Close,100000005,2025-06-08T12:56:00Z
dcb1de4d-e7ba-46ee-b5b6-3c7189327b2d,25 t Hot-Rolled Sheet - Karun Steel Structures Co.,12fc7a87-a470-4d48-9128-b9b1f8ede0ca,account,9b0707e5-f68e-4e81-adf9-568bde0bde18,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-05-17T06:53:00Z,2025-06-02,10806500000.0,100000002,25.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-28,10784582000.0,,1,3,100,3,4-Close,100000005,2025-05-28T06:12:00Z
4d059883-1778-4020-9edd-3b3aef85866b,90 t Wire Rod - Jahan Metal Center Group,70869a45-4a8a-4b17-b09a-083a0c9ea060,account,3ee79d31-feef-41f8-a0b6-2f900adbc4ff,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,5304317f-af42-412f-b838-b3268e944239,2025-05-17T07:54:00Z,2025-06-02,28347700000.0,100000006,90.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-14,,100000005.0,2,4,0,3,4-Close,100000006,2025-06-14T06:40:00Z
0f7ea0c1-9e1e-4e74-92fd-be379b9e5d9c,55 t Beams & Sections - Laleh Contracting Group,c6a07656-c5c9-4b91-bf6e-f9ed7e4ce29f,account,9740b212-2d52-45f4-8a0e-c018b29769b2,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-05-17T08:08:00Z,2025-06-02,21462900000.0,100000001,55.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-25,21419034000.0,,1,3,100,3,4-Close,100000005,2025-05-25T11:50:00Z
2cb5c00a-497b-47f9-8053-4d644f862de0,250 t Rebar - Negin Ahan Forooshi Co.,802b1bf4-b8ff-415c-9727-20fa73a27c7b,account,eb45bc38-9cf6-4e33-8b5f-174b6c267b56,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-05-17T08:21:00Z,2025-06-02,79950500000.0,100000000,250.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-17,,100000000.0,2,5,0,3,4-Close,100000006,2025-06-17T06:45:00Z
0bc44b11-e45a-45af-b219-f9f136049263,120 t Hot-Rolled Sheet - Pishgam Tube Mills Group,54b58635-3dab-4614-9215-0ed87ddca413,account,816ce054-282c-4470-af32-f72aa4b5c723,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-05-17T08:36:00Z,2025-06-02,50380600000.0,100000002,120.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-07,,100000002.0,2,5,0,3,4-Close,100000006,2025-06-07T04:34:00Z
5697b4e0-d9f0-4d26-aefb-ef2691bbe0a9,165 t Hot-Rolled Sheet - Fardis Pipe Works Industries,ceef7261-bb15-42ea-8991-2f464ce6928b,account,7b874b4a-cafb-44fe-931f-04afb93c92d5,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,5304317f-af42-412f-b838-b3268e944239,2025-05-17T09:13:00Z,2025-06-02,69322100000.0,100000002,165.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-07,,100000001.0,2,5,0,3,4-Close,100000006,2025-06-07T09:39:00Z
783aae25-1478-4131-b583-355304eef7e0,85 t Galvanized Sheet - Javid Appliance Components Co.,21d8b96a-62ad-4157-a0d2-759a3ad51382,account,ec1f41ce-57b9-4dfb-af82-e70cb9644e4f,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-05-17T09:28:00Z,2025-06-02,48308200000.0,100000004,85.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-01,,100000002.0,2,5,0,1,2-Develop,100000006,2025-06-01T13:06:00Z
fde0a8e5-461d-4376-ae3d-16ba57e44133,10 t Pipes & Profiles - Elham Agri-Steel Co.,6690a951-fc04-4a7a-ae41-5f166263307c,account,78bf46fa-2534-4e85-92c0-dec2175194d7,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,5304317f-af42-412f-b838-b3268e944239,2025-05-17T09:45:00Z,2025-06-02,4631100000.0,100000005,10.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-01,4667146000.0,,1,3,100,3,4-Close,100000005,2025-06-01T09:58:00Z
334feb8a-54a4-49a8-88b5-e1c8cc95f578,285 t Cold-Rolled Sheet - Mehrgan Profile Works Co.,638e1388-8faf-4d4a-a5a9-9ebcbe0ec2da,account,73dd3bc6-d064-45a8-9bd2-9cb108453b2f,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-05-17T10:06:00Z,2025-06-02,142194700000.0,100000003,285.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-21,,100000006.0,2,4,0,3,4-Close,100000006,2025-06-21T12:44:00Z
113d3c39-7c6a-471e-98fb-96c76c19fc02,200 t Beams & Sections - Gilan Rail & Road Projects Industries,af1dcfb8-8a96-4a11-94be-6d9f2379c05f,account,72fcc072-544c-4132-9af9-7493e8e46b31,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-05-17T11:04:00Z,2025-07-04,81687900000.0,100000001,200.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-07-09,,100000003.0,2,4,0,3,4-Close,100000006,2025-07-09T06:27:00Z
c650f640-8f3b-4147-8e3d-0f1bfd00e8fd,130 t Beams & Sections - Kowsar Urban Infrastructure Co.,9def57b4-d2da-43ec-8eec-c013b55beaaa,account,5c65a65c-0f8a-4c2c-a390-0bc0cd0fa4a6,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-05-17T11:15:00Z,2025-07-04,54695700000.0,100000001,130.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-28,,100000002.0,2,5,0,1,2-Develop,100000006,2025-06-28T13:05:00Z
4ad2b732-fa9b-44cf-8c09-0de46c2478a1,60 t Rebar - Rahyab Contracting Group,14f89da1-e19f-4cc9-bdde-949ea835f6d1,account,0f004b33-cd68-46e0-9660-34854cb62fb0,497ec6d1-081f-46dc-b8d9-a88aef0bea4f,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-05-17T11:24:00Z,2025-06-02,20980900000.0,100000000,60.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-08,,100000002.0,2,5,0,3,4-Close,100000006,2025-06-08T07:56:00Z
2b0bf28d-6d03-4ee6-b132-f19f33fa926c,235 t Rebar - Hoda Dam & Water Works Industries,25e42403-64f2-402e-894f-6ed34a2f3876,account,9343e6ea-985a-4548-80ba-22a47213e7cc,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-05-17T12:34:00Z,2025-07-04,77720600000.0,100000000,235.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-07-27,76180123000.0,,1,3,100,3,4-Close,100000005,2025-07-27T09:34:00Z
71548490-940b-441d-b6ac-9349fd34642b,320 t Rebar - Negin Steel Trading Co.,0c36ad4e-915d-4a63-9bc6-c9288fe84e20,account,226cbc6a-7fe5-44b6-abe8-c7562d36226c,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,5304317f-af42-412f-b838-b3268e944239,2025-05-17T12:40:00Z,2025-06-02,101867400000.0,100000000,320.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-27,101446965000.0,,1,3,100,3,4-Close,100000005,2025-05-27T11:54:00Z
2f33cbde-96b3-4e97-8918-ef7f09047960,50 t Galvanized Sheet - Jahan Press Works Industries,e835f080-d951-4f98-a79f-2f429256d707,account,edb68b81-cec6-4cfe-a3fd-17f02ae63af6,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-05-17T12:59:00Z,2025-06-02,28858600000.0,100000004,50.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-07,,100000002.0,2,5,0,3,4-Close,100000006,2025-06-07T11:51:00Z
995bad11-e365-4b2c-af80-0a845bae64a3,130 t Galvanized Sheet - Orang Agri-Steel Group,92a97acd-3d88-4938-aad6-5b8c3a38b844,account,ad9112c5-f5ea-4128-854d-c3bf61d85365,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-05-17T13:03:00Z,2025-06-02,74686600000.0,100000004,130.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-27,,100000002.0,2,5,0,1,2-Develop,100000006,2025-05-27T05:15:00Z
30a11898-2bb4-43eb-a7ff-dd49e14bb33c,380 t Rebar - Gilan Steel Trading Ltd.,ba5c865d-b834-4070-a0e5-f6e504c44853,account,67cbfc39-f54f-4b92-8442-906f2e16f0b6,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-05-17T13:20:00Z,2025-06-02,123728800000.0,100000000,380.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-07-05,,100000003.0,2,4,0,3,4-Close,100000006,2025-07-05T05:10:00Z
5b77dcf6-95ca-426c-ae98-480e36e04754,70 t Rebar - Tous Fabrication Works Industries,8cb21aa2-1715-4c03-ab4f-36381190e515,account,ab6ef8dd-5a66-4316-a641-4954c798a445,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-05-18T06:57:00Z,2025-06-03,23213000000.0,100000000,70.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-27,,100000002.0,2,5,0,2,3-Propose,100000006,2025-05-27T09:41:00Z
0c2e502a-ea19-4838-af22-0182097e2680,15 t Pipes & Profiles - Tous Fabrication Works Ltd.,79356bae-8101-4ec7-9c93-408a551e766f,account,ce37626d-c13b-4b6a-9dd6-5ae9c5b92e88,22ab7752-c4db-4a62-ae13-418d68ab80ea,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-05-18T07:24:00Z,2025-06-03,6870000000.0,100000005,15.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-07,6908751000.0,,1,3,100,3,4-Close,100000005,2025-06-07T11:10:00Z
d4be1299-20d1-4c2e-a23a-335d91a2da0b,30 t Rebar - Yekta Sazeh Co.,2bacf712-d6a9-49e8-86d8-95e5219b606d,account,bcd2e8eb-3f55-40cd-bab7-127e4f32ea54,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-05-18T07:43:00Z,2025-06-03,10152700000.0,100000000,30.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-07,10180716000.0,,1,3,100,3,4-Close,100000005,2025-06-07T12:34:00Z
5b5019bd-7e7c-4d84-b2dc-cb2fef1c0185,150 t Beams & Sections - Tina Steel Depot Industries,1f8b4af1-96bc-432d-ac11-7babd6642fe8,account,3730dfba-6494-4d5c-9a29-6905ee22a70b,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-05-18T08:07:00Z,2025-06-03,59231700000.0,100000001,150.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-18,61031325000.0,,1,3,100,3,4-Close,100000005,2025-06-18T10:25:00Z
416ad0d7-c3fe-461e-b775-2fe189f5e9ad,55 t Rebar - Nikan Contracting Industries,929daf9f-0149-42af-8ab1-a5041f8c56e0,account,02dabd76-f310-4525-b517-9e725f857b21,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-05-18T08:35:00Z,2025-06-03,18508000000.0,100000000,55.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-25,18911151000.0,,1,3,100,3,4-Close,100000005,2025-06-25T10:38:00Z
447be43f-4975-48ae-a05c-b1da12200b58,215 t Hot-Rolled Sheet - Hoda Pipe Works Ltd.,dd23ff41-dae1-4586-a358-755cbc5c3cd8,account,2dc09158-7b83-41cf-8ebc-6d7ec8a65b85,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-05-18T09:27:00Z,2025-06-03,89560400000.0,100000002,215.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-02,91531069000.0,,1,3,100,3,4-Close,100000005,2025-06-02T13:15:00Z
994dea9e-9583-4831-a087-6bee53653a8a,840 t Hot-Rolled Sheet - Orang Metals Supply Co.,1b9ec5f9-dd41-4a67-9c37-5254a8fc5690,account,4572b385-9e32-4085-b24f-92b9ca0841de,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-05-18T10:37:00Z,2025-06-03,342561800000.0,100000002,840.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-07-14,,100000004.0,2,4,0,3,4-Close,100000006,2025-07-14T04:53:00Z
3058b4c5-af6b-46cd-99ae-8a4233bb6ccf,70 t Pipes & Profiles - Iman Golkhaneh Sazan Ltd.,5d00df1b-a83c-4c2b-b776-e729791f49f6,account,54fc286f-7457-4d47-9825-301039112943,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-05-18T12:09:00Z,2025-06-03,31670900000.0,100000005,70.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-31,,100000002.0,2,5,0,3,4-Close,100000006,2025-05-31T06:37:00Z
82ba9ea6-42cb-406c-93f2-6ca3f566e9e9,50 t Rebar - Sadaf Sazeh Industries,0b34fc84-1111-4e29-a8ad-153985f0786a,account,68e8f311-5295-4a96-887b-25d79cf023dd,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-05-18T12:20:00Z,2025-06-03,15836600000.0,100000000,50.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-16,16433571000.0,,1,3,100,3,4-Close,100000005,2025-06-16T07:48:00Z
75799318-93cd-4cdd-8b79-63bf344a2906,45 t Wire Rod - Parsian Golkhaneh Sazan Ltd.,3ae0acdb-2a65-44af-b09d-338b23936d45,account,e31db345-7b6b-411e-8aeb-99597ca2f582,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-05-19T07:30:00Z,2025-06-04,14023000000.0,100000006,45.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-08,,100000005.0,2,4,0,3,4-Close,100000006,2025-06-08T05:27:00Z
75d65450-4e16-4276-8816-ab3676f3bd57,270 t Hot-Rolled Sheet - Bamdad Steel Depot Group,bd717da3-3581-4632-94f5-df7005d2d205,account,cde55848-b19c-405e-97e0-a1f103840661,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-05-19T07:41:00Z,2025-06-04,113644500000.0,100000002,270.0,False,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-29,,100000000.0,2,5,0,2,3-Propose,100000006,2025-05-29T08:47:00Z
