salesorderdetailid,salesorderid,productid,uomid,quantity,priceperunit,baseamount,manualdiscountamount,extendedamount,ahn_costperton,sequencenumber,transactioncurrencyid
93469bb7-5215-4a86-b0fb-20284ee9a5fe,f953f3ee-8165-417f-b41e-8968fc1baf97,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,50.0,547500000.0,27375000000.0,830386000.0,26544614000.0,496262000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e5ce6f17-ee37-417f-8374-fac78eb97249,5b414a3f-2f05-4fb7-b668-ba33fdf64eeb,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,160.0,763300000.0,122128000000.0,4491700000.0,117636300000.0,646316000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2829aceb-f495-4397-8ee4-f2871abfd30b,1a7e138f-72a0-4bec-81d5-e2eb3645b1ac,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,22.0,336800000.0,7409600000.0,177638000.0,7231962000.0,311540000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e3cecd37-b330-4ca5-bbe9-4a6053e6f205,1a7e138f-72a0-4bec-81d5-e2eb3645b1ac,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,40.5,341500000.0,13830750000.0,331580000.0,13499170000.0,315888000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
63f0144f-9933-4056-ac39-e3be251b677a,1a7e138f-72a0-4bec-81d5-e2eb3645b1ac,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,27.5,329800000.0,9069500000.0,217433000.0,8852067000.0,305065000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
62e409bb-45f3-492a-8bdd-0f2c7155fe6e,5d402be0-614a-4f1d-a6da-135cf11bb3a4,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,31.5,341200000.0,10747800000.0,269083000.0,10478717000.0,311540000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ed16a9a7-bf20-4850-91c0-0a02647696ce,5d402be0-614a-4f1d-a6da-135cf11bb3a4,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,233.5,353800000.0,82612300000.0,2068290000.0,80544010000.0,315888000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
533f12eb-c143-4723-9c86-da0bf7f064ab,90026e2f-b0b4-425d-9ec9-db8d6e23a11e,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,110.0,355100000.0,39061000000.0,854027000.0,38206973000.0,329578000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2a5425d7-f3b9-41ca-8660-200d51f7976e,ac1905a0-a8b4-45c8-b74d-08feeb0f9c99,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,40.0,433000000.0,17320000000.0,669564000.0,16650436000.0,412272000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d37a510e-7423-46e1-9815-19c4a132a3b5,ac1905a0-a8b4-45c8-b74d-08feeb0f9c99,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,95.0,428800000.0,40736000000.0,1574791000.0,39161209000.0,408295000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0964930a-0f90-4458-bd54-33448d079484,f6c3bc47-bd0e-423c-aad5-afee71ec9ddc,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,175.0,436700000.0,76422500000.0,2933059000.0,73489441000.0,398120000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
12ace9cf-f019-4697-b10a-ddd577dd1500,b22ce823-2ec1-4786-aa6c-a3e2fb5ae51d,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,45.0,436700000.0,19651500000.0,665518000.0,18985982000.0,398120000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5b1153c4-c299-4676-8eb2-3792d76d0ac1,b22ce823-2ec1-4786-aa6c-a3e2fb5ae51d,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,15.0,460400000.0,6906000000.0,233879000.0,6672121000.0,413660000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ec1e4c1e-69e4-4738-aca1-1739893e2f65,9afd909f-8ed3-4c1d-bec9-430cbc9f2fa8,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,39.0,484700000.0,18903300000.0,832780000.0,18070520000.0,430218000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7f3f0b6e-acfc-4dd1-bb48-464b8a55748e,9afd909f-8ed3-4c1d-bec9-430cbc9f2fa8,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,116.5,474200000.0,55244300000.0,2433773000.0,52810527000.0,420135000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f6d0d552-febb-4027-9ea6-17358b8dd846,9afd909f-8ed3-4c1d-bec9-430cbc9f2fa8,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,184.5,461700000.0,85183650000.0,3752743000.0,81430907000.0,425222000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
23497e27-f7b3-425d-bc5e-37d5e04e7338,bc5107c9-fd2d-423a-a773-e925f6306c6f,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,60.0,544800000.0,32688000000.0,742023000.0,31945977000.0,490620000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5f3c5bc8-7f48-4a64-a6e3-db74d923b3c2,b99205c0-e426-45ad-9b42-d5b173cabeee,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,37.5,262300000.0,9836250000.0,53417000.0,9782833000.0,240950000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
aa1b1653-9281-42bb-a322-42c6bf63e5cd,b99205c0-e426-45ad-9b42-d5b173cabeee,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,7.5,268300000.0,2012250000.0,10928000.0,2001322000.0,245064000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a687667b-5aca-4189-967f-ec55b8b82e08,a91750c9-371a-4e5e-b386-6bb3d0c98b7e,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,45.0,476400000.0,21438000000.0,250376000.0,21187624000.0,421814000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0bb76f37-6b60-4492-9722-ca379eeaf48e,5313e61f-fd45-4491-bc57-52f408dd5947,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,40.0,337100000.0,13484000000.0,385712000.0,13098288000.0,328278000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
587afc48-276a-4aa5-a0ad-6652361cab5b,a507f7dc-5cca-4d6c-8b23-cf6599e116c1,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,42.5,388200000.0,16498500000.0,334267000.0,16164233000.0,335572000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5eac98e8-65b2-47f2-aebb-121c69d47339,a507f7dc-5cca-4d6c-8b23-cf6599e116c1,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,12.5,394800000.0,4935000000.0,99985000.0,4835015000.0,340340000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cd8bc0d3-a6b6-4bb9-a2f3-816b3e1485fc,1b6edd78-79e2-4428-8bc6-9dd0bcca077e,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,60.0,531200000.00000006,31872000000.000004,375364000.0,31496636000.000004,475434000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8388547d-c99b-48c2-bae9-34702c826c44,1b6edd78-79e2-4428-8bc6-9dd0bcca077e,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,45.0,518900000.0,23350500000.0,275004000.0,23075496000.0,469395000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
34860186-f924-4c08-83cb-07e093731b1f,9fb6d79b-21f4-45ca-b233-022f40d4b6fd,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,20.0,460700000.0,9214000000.0,223053000.0,8990947000.0,419348000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0ea98387-e203-46eb-bdec-7dd727e460c3,90a9f290-cbc4-4e51-b281-1fdf587151c7,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,110.0,336800000.0,37048000000.0,1974669000.0,35073331000.0,311540000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
16d0ede2-7609-4355-8e67-da9171eb9eba,fad05006-1b7f-4198-a216-49101c55bf1b,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,46.5,336800000.0,15661200000.0,949162000.0,14712038000.0,315610000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0e444e4f-3c98-429c-a6c0-4436684ae7ef,fad05006-1b7f-4198-a216-49101c55bf1b,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,48.5,337200000.0,16354200000.0,991162000.0,15363038000.0,308950000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
561ab473-7ae8-43fd-9b79-4ff0b88914ed,d9e532c3-b9cf-4eb5-a6b1-3ac7259aa6e3,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,115.0,337200000.0,38778000000.0,1723480000.0,37054520000.0,308950000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2702db6a-d6cb-41bf-b1f6-4894738230e7,5d68db78-6b7f-401c-94ce-0cc7a4146063,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,90.0,430400000.0,38736000000.0,1913698000.0,36822302000.0,396640000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0759a2d0-63dd-49ab-8e29-9c719684f654,5d68db78-6b7f-401c-94ce-0cc7a4146063,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,24.0,435900000.0,10461600000.0,516841000.0,9944759000.0,400525000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bb7116f1-265f-4cfe-bc2d-67c61f1e8fe6,5d68db78-6b7f-401c-94ce-0cc7a4146063,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,11.0,447200000.0,4919200000.0,243026000.0,4676174000.0,413845000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b6e8dc97-156c-44c3-a23e-0db088d7089a,30057f5a-b6ac-45ea-b26f-3ff2a7e02070,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,115.0,459700000.0,52865500000.0,3033315000.0,49832185000.0,416620000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4ca97f6b-53f3-42f0-97ad-4cec3480ef10,a103dc9b-1d5e-4c68-81b6-63b89f144cad,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,65.0,715300000.0,46494500000.0,2449861000.0,44044639000.0,572418000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5851d60a-99b2-4759-966a-e043d22e3aad,049202f8-d3ae-4fcb-98c7-a2b9b54902a6,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,5.0,248400000.0,1242000000.0,19369000.0,1222631000.0,233496000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
73996ae6-c0b1-4c9b-8803-e587baa0372c,a706bd6a-cec5-41e5-8db5-afdec32c3af1,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,40.0,392900000.0,15716000000.0,139448000.0,15576552000.0,359522000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bdd80217-3b47-42e2-a199-19ffa8e96acc,0a54b61c-ac25-4e1d-9201-f02346ad5a3d,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,45.0,506500000.0,22792500000.0,312094000.0,22480406000.0,436482000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eed5a96b-bcda-4894-81c5-e090f2b5d00c,0d5874be-99c4-43f5-8b19-869f14181ddf,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,11.0,618400000.0,6802400000.0,132278000.0,6670122000.0,530646000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f1dc0916-18c7-4775-9226-296bc5c625ae,0d5874be-99c4-43f5-8b19-869f14181ddf,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,4.0,603800000.0,2415200000.0,46965000.0,2368235000.0,520026000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fe946650-7bd5-4249-9127-d967f69fe193,a640637d-8c69-4053-9885-847e1230a2f2,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,45.0,322200000.0,14499000000.0,438766000.0,14060234000.0,321104000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a3d40453-c90e-4380-8d41-1ea3b1cc86a4,22fa7792-f993-4aed-8944-ca0cc4c013fb,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,10.0,627000000.0,6270000000.0,124256000.0,6145744000.0,548788000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a5edcc4d-e6d9-4ce9-851a-b0361450f133,0279b3c5-73e7-4ab2-b886-960ed93b8746,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,115.5,262300000.0,30295650000.0,1068578000.0,29227072000.0,240950000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
de6496bc-5674-4398-91cf-4c964a683f35,0279b3c5-73e7-4ab2-b886-960ed93b8746,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,23.5,255100000.0,5994850000.0,211448000.0,5783402000.0,234030000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bc07d157-10dc-4a60-9d92-7b69e753516f,0279b3c5-73e7-4ab2-b886-960ed93b8746,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,36.0,265000000.0,9540000000.0,336492000.0,9203508000.0,241510000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
86f7ec73-722f-43ff-9b5d-7d86f49d95ea,8db706da-8eac-4e07-bf9c-e4ad6461e232,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,200.0,330100000.0,66020000000.0,1844679000.0,64175321000.0,294996000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eb62ca8f-71c2-4a18-826a-02b91d2c3630,dd978bf4-b163-4272-b893-ec6b95745b9f,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,55.0,268800000.0,14784000000.0,408557000.0,14375443000.0,248442000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b0f69829-5e68-4d69-b829-f6516930fa50,65a2715a-b085-4fa2-86aa-b5e6651ea86d,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,95.0,328700000.0,31226500000.0,1195670000.0,30030830000.0,302304000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
586f7b30-bdc0-4e51-8e9a-3f8332306aa4,7d4a9cc6-783b-484d-b16f-8a3523b3f883,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,165.0,464900000.0,76708500000.0,2796848000.0,73911652000.0,425870000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f53563a6-e46f-4a0c-9dee-b5031686b690,5dda46c2-8f33-4efb-9388-046aa30a543b,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,85.0,330600000.0,28101000000.0,769475000.0,27331525000.0,264886000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
18b80748-eebc-4d45-852f-f019c47608aa,8edd0fde-fc43-4386-8501-94d3aae1fd1b,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,40.5,412800000.0,16718400000.0,568200000.0,16150200000.0,380640000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e961b7d6-6913-487e-afa8-ab3195f46f63,8edd0fde-fc43-4386-8501-94d3aae1fd1b,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,9.5,410100000.0,3895950000.0,132410000.0,3763540000.0,370758000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0b2e9701-3d6c-4b59-99eb-fc2cb6f86875,30ee96fa-9c48-44f4-b62b-c8371fb770e2,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,110.0,452700000.0,49797000000.0,1341769000.0,48455231000.0,403208000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
164c2614-6d24-4e50-9407-42c962c103af,68ddab29-0901-4d04-a4e4-af80ded69b19,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,50.0,344200000.0,17210000000.0,387431000.0,16822569000.0,315675000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4744a01a-d6ba-4b74-acf4-0fbe1d71a00e,63907d64-0b3a-450f-bb89-6599394cec4d,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,45.0,426100000.0,19174500000.0,703612000.0,18470888000.0,375242000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d748cfde-8f8c-4986-a108-b01f1377d9ad,f2f6adfa-d898-4d8b-8ff6-f17f79b7df69,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,9.5,361500000.0,3434250000.0,133725000.0,3300525000.0,334824000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f4583e89-3408-4563-88eb-ccabbbdbb72f,f2f6adfa-d898-4d8b-8ff6-f17f79b7df69,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,15.5,358000000.0,5549000000.0,216070000.0,5332930000.0,338750000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
48dc2555-afee-48ec-be3f-b986f38febc7,a82fea45-7b9b-420c-8bda-854521895275,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,185.0,255100000.0,47193500000.0,2042896000.0,45150604000.0,234030000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c2b3d60d-03a9-4dd5-b8ce-9497f71d9bdd,ebfab51c-49b7-4979-a0ae-030dd7414f16,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,160.0,315200000.0,50432000000.0,2510297000.0,47921703000.0,288408000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
37cfe3f4-91af-4982-a971-67defc800429,a083a676-8941-4444-a789-62ec96252065,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,80.0,283600000.0,22688000000.0,818550000.0,21869450000.0,258528000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
97a6e8f3-9392-47c4-84be-39d32787c092,09336f86-c4ce-4030-839f-77b51ccf356b,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,85.0,270400000.0,22984000000.0,670361000.0,22313639000.0,243287000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5bf24fac-ad5b-4a05-b944-22f85b573995,603d6d0d-fdcc-4f68-baba-2e1575adef5e,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,130.0,268600000.0,34918000000.0,1667189000.0,33250811000.0,252672000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2d720759-9436-4a68-92a3-185e4cd87d53,2c510bb5-638d-4bff-b8cf-753652ca7323,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,8.0,337600000.0,2700800000.0,92422000.0,2608378000.0,303322000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8b2e9e0f-f227-426e-84a5-6ffd982716f8,2c510bb5-638d-4bff-b8cf-753652ca7323,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,42.5,331500000.0,14088750000.0,482119000.0,13606631000.0,302042000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1b0e1797-a897-49ab-abdf-12799f7f6bbe,2c510bb5-638d-4bff-b8cf-753652ca7323,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,29.5,331700000.0,9785150000.0,334849000.0,9450301000.0,305244000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2ef56679-e1d2-4ef6-abc1-dc3e687380bb,854f3524-0533-4b4e-aa5a-f45616853d84,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,115.0,326800000.0,37582000000.0,1575892000.0,36006108000.0,261146000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8e14b2ad-306d-4b6d-b51c-c3f9b2552486,bb20dd89-e970-4bd8-a144-f0485f7d30bf,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,48.5,360500000.0,17484250000.0,695458000.0,16788792000.0,327080000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c3bcb758-49c1-46a2-8376-5c63f42decca,bb20dd89-e970-4bd8-a144-f0485f7d30bf,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,20.0,379200000.0,7584000000.0,301663000.0,7282337000.0,340770000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
738f1145-a7bf-4637-929b-353f6e85de6d,bb20dd89-e970-4bd8-a144-f0485f7d30bf,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,26.5,368300000.0,9759950000.0,388214000.0,9371736000.0,336515000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e5acaed1-bdf2-4bf5-9450-927dd67d8de0,1f0ea331-e0fc-46a8-8282-de9462da4d2d,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,72.5,351600000.0,25491000000.0,738059000.0,24752941000.0,318328000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bfdfb75b-8045-462e-b196-a822a03d5ad4,1f0ea331-e0fc-46a8-8282-de9462da4d2d,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,82.5,371000000.0,30607500000.0,886201000.0,29721299000.0,333884000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1f23e25e-fd58-4194-8ae8-6689490ded13,a3a110a8-85ef-4f99-a822-e7bc298b0bc0,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,38.5,412800000.0,15892800000.0,583666000.0,15309134000.0,380640000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
77f16a5e-6fc8-4401-bea4-31190303c1b6,a3a110a8-85ef-4f99-a822-e7bc298b0bc0,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,46.5,410100000.0,19069650000.0,700336000.0,18369314000.0,370758000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
