incidentid,ticketnumber,title,customerid,customeridtype,ahn_salesorderid,ahn_shipmentid,casetypecode,ahn_casecategory,ahn_investigatingteam,prioritycode,caseorigincode,ownerid,createdon,responseby,resolveby,firstresponsesent,ahn_firstresponseon,isescalated,escalatedon,ahn_claimupheld,ahn_compensationamount,customersatisfactioncode,statecode,statuscode,modifiedon
7ca4bc7b-d64f-4ddc-895b-52a0397b173a,CAS-00248-AX7J6Q,Weight discrepancy: ORD-001540,bb2aa146-2999-494c-94a7-b69b1cd66b09,account,21b314e6-698b-4a6e-926b-a0842b3c9fee,6d5d6923-d280-486a-8464-df52bd840fde,2,100000000,100000001,2,2,7931db9d-7b28-4616-ab82-a35fc263b420,2024-08-07T00:38:05Z,2024-08-07T04:38:05Z,2024-08-12T00:38:05Z,True,2024-08-07T03:34:08Z,False,,True,152200000.0,,1,5,2024-08-10T12:40:33Z
335cd067-ab69-47db-a62c-83ca5e527334,CAS-00249-K3SGTR,Weight discrepancy: ORD-001544,bb2aa146-2999-494c-94a7-b69b1cd66b09,account,3906f7fe-aa8f-47a0-996b-70692db7209d,c36f543c-c882-48c4-b718-fbcd10a83340,2,100000000,100000001,1,3,4b30bd90-ff3f-4312-a47b-630f7d42a132,2024-08-24T03:53:28Z,2024-08-24T05:53:28Z,2024-08-26T03:53:28Z,True,2024-08-24T06:18:13Z,False,,True,380600000.0,,1,5,2024-08-25T13:07:17Z
a47951db-9f38-4329-bc3f-2c3188958874,CAS-00250-30923C,Damaged or rusted material: ORD-001544,bb2aa146-2999-494c-94a7-b69b1cd66b09,account,3906f7fe-aa8f-47a0-996b-70692db7209d,c36f543c-c882-48c4-b718-fbcd10a83340,2,100000003,100000003,1,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2024-08-24T12:34:41Z,2024-08-24T14:34:41Z,2024-08-26T12:34:41Z,True,2024-08-24T13:23:23Z,True,2024-08-26T00:34:41Z,True,603800000.0,,1,5,2024-08-27T04:36:13Z
c5652a88-5056-4003-821c-0db278ef81d1,CAS-00251-WLK8QG,Weight discrepancy: ORD-001545,bb2aa146-2999-494c-94a7-b69b1cd66b09,account,c8bdf2fc-e527-4aa3-b7b0-040c8e4a30b6,426b05a6-9a08-45f5-a101-41c4a3a4f7a4,2,100000000,100000001,2,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2024-12-21T17:12:26Z,2024-12-21T21:12:26Z,2024-12-26T17:12:26Z,True,2024-12-21T19:02:31Z,False,,True,200100000.0,5.0,1,5,2024-12-22T20:29:01Z
9e44905a-6940-41a4-938b-ef2ab344ea1f,CAS-00252-C6D6TR,Invoice dispute: ORD-001550,bb2aa146-2999-494c-94a7-b69b1cd66b09,account,3cefd44c-7af4-43ce-99f2-ed6d3fca6526,110a2a37-b291-4b06-8226-b5628298e7ee,2,100000004,100000004,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-02-04T17:36:18Z,2026-02-04T21:36:18Z,2026-02-09T17:36:18Z,True,2026-02-04T18:36:00Z,False,,False,0.0,5.0,1,5,2026-02-07T03:08:07Z
f30c521f-0ef8-42d7-96f9-a5854f2e202b,CAS-00253-SFR5ZY,Weight discrepancy: ORD-001563,564cfbd2-bc92-4d81-839b-058c2faabe0b,account,baccdc5f-e2fb-4aa2-b3c8-cddb4c8973c1,a8bdbeb8-6837-4e66-b1bd-ae0194f4ae92,2,100000000,100000001,2,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-01-11T11:14:45Z,2025-01-11T15:14:45Z,2025-01-16T11:14:45Z,True,2025-01-11T12:58:48Z,True,2025-01-15T05:14:45Z,True,53600000.0,5.0,1,5,2025-01-15T11:52:23Z
6dedbc20-af8e-41a7-a8b4-9acf55024348,CAS-00254-A2GPAB,Late delivery: ORD-001566,564cfbd2-bc92-4d81-839b-058c2faabe0b,account,033f4144-5b7c-4bcb-9c0d-9b66bd25705f,73f3b31a-5481-4d86-8612-e21ceedace79,2,100000001,100000002,2,3,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-05-09T09:08:05Z,2026-05-09T13:08:05Z,2026-05-14T09:08:05Z,True,2026-05-09T11:50:17Z,False,,True,0.0,,1,5,2026-05-10T23:05:26Z
789ce4f4-c343-403a-8d83-94f4cdac8138,CAS-00255-E2YL5D,Damaged or rusted material: ORD-001566,564cfbd2-bc92-4d81-839b-058c2faabe0b,account,033f4144-5b7c-4bcb-9c0d-9b66bd25705f,73f3b31a-5481-4d86-8612-e21ceedace79,2,100000003,100000003,1,3,4b30bd90-ff3f-4312-a47b-630f7d42a132,2026-05-12T08:30:48Z,2026-05-12T10:30:48Z,2026-05-14T08:30:48Z,True,2026-05-12T09:47:20Z,False,,True,262200000.0,4.0,1,5,2026-05-13T12:15:54Z
c35e78da-1e79-4d59-9300-e5b3908959c8,CAS-00256-49R5SL,Quality / spec claim: ORD-001572,aca58d95-915a-4c30-8b86-b5a1ca6fbff8,account,2b722bdb-dc37-4844-a65a-e7ad27f759f0,d1b2194d-a784-443a-832e-29b132bca6e0,2,100000002,100000003,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2024-08-24T00:49:32Z,2024-08-24T04:49:32Z,2024-08-29T00:49:32Z,True,2024-08-24T01:58:01Z,True,2024-08-27T18:49:32Z,False,0.0,,1,5,2024-08-29T13:36:02Z
667576e1-3b38-4351-ae03-e60a007c4cee,CAS-00257-UYP5RD,Damaged or rusted material: ORD-001574,aca58d95-915a-4c30-8b86-b5a1ca6fbff8,account,c2a826c3-62fe-4ad0-84fd-a69844125f3a,086ba60f-61e1-4395-aa01-b889c7305309,2,100000003,100000003,1,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-05-27T22:17:59Z,2025-05-28T00:17:59Z,2025-05-29T22:17:59Z,True,2025-05-27T23:45:45Z,False,,False,0.0,,1,5,2025-05-28T13:29:34Z
c389181e-5b0e-4955-a16f-9698be5ee566,CAS-00258-RPGXS2,Mill certificate request: ORD-001577,aca58d95-915a-4c30-8b86-b5a1ca6fbff8,account,d25b5ade-6d1f-46a9-b2da-63c23a9ba4e4,a3d33456-b580-4d2d-bd56-8948a537a6ef,3,100000005,100000003,3,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-11-08T01:28:00Z,2025-11-08T09:28:00Z,2025-11-18T01:28:00Z,True,2025-11-08T03:56:05Z,False,,,0.0,5.0,1,1000,2025-11-08T18:50:17Z
4c962530-5bb8-4531-b77a-71e45bdeb98e,CAS-00259-AHCXSX,Late delivery: ORD-001582,aca58d95-915a-4c30-8b86-b5a1ca6fbff8,account,9bad7f7b-78f7-4ec1-aaff-aaab3df492e0,8e105097-b43b-4738-b0ca-b0d83869a8bb,2,100000001,100000002,2,1,7931db9d-7b28-4616-ab82-a35fc263b420,2026-04-01T03:42:58Z,2026-04-01T07:42:58Z,2026-04-06T03:42:58Z,True,2026-04-01T08:01:48Z,False,,True,0.0,,1,5,2026-04-04T08:33:33Z
0b798b29-f0c5-45e0-ae64-891664457208,CAS-00260-H30YRN,Damaged or rusted material: ORD-001588,9c678393-2ced-4c0d-b173-04b5c1dd484a,account,2c40c7aa-48b3-4c79-9da7-3d39604af65b,9aef700c-8f0e-42b1-ae12-1333c36d8c23,2,100000003,100000003,1,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-01-07T04:43:47Z,2026-01-07T06:43:47Z,2026-01-09T04:43:47Z,True,2026-01-07T07:24:31Z,True,2026-01-08T16:43:47Z,True,666800000.0,4.0,1,5,2026-01-08T20:58:31Z
78fa063c-57a6-4b59-8891-6504cbbe7d6a,CAS-00261-2JDCXE,Quality / spec claim: ORD-001595,7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,account,b56c643e-5a71-4949-aaef-1b9dad82e552,907a9b8e-d75d-40f6-91fd-ad586106f08e,2,100000002,100000003,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-09-27T15:23:13Z,2025-09-27T19:23:13Z,2025-10-02T15:23:13Z,True,2025-09-27T15:37:21Z,True,2025-10-01T09:23:13Z,False,0.0,,1,5,2025-10-02T21:45:06Z
233b6ba3-52ee-445b-9b78-01083830fb17,CAS-00262-AHW6L2,Delivery change request: ORD-001595,7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,account,b56c643e-5a71-4949-aaef-1b9dad82e552,907a9b8e-d75d-40f6-91fd-ad586106f08e,3,100000006,100000002,2,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-09-20T05:39:07Z,2025-09-20T09:39:07Z,2025-09-25T05:39:07Z,True,2025-09-20T08:24:17Z,False,,,0.0,,1,1000,2025-09-20T16:54:56Z
ec50c116-3501-46ce-8d8c-a447b5b00572,CAS-00263-FA76FS,Invoice dispute: ORD-001607,725d4259-3c4b-4eec-a231-ee7342c2d2eb,account,45bdd673-d3ff-4c95-971a-0eaf422a4cca,8689b772-5e13-4e30-a777-4f6c68efbf44,2,100000004,100000004,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-10-29T22:57:01Z,2025-10-30T02:57:01Z,2025-11-03T22:57:01Z,True,2025-10-30T00:00:48Z,True,2025-11-02T16:57:01Z,False,0.0,,1,5,2025-11-02T23:14:07Z
b561c858-a9e9-4c56-a143-f95b78857cf5,CAS-00264-M0T9TK,Mill certificate request: ORD-001607,725d4259-3c4b-4eec-a231-ee7342c2d2eb,account,45bdd673-d3ff-4c95-971a-0eaf422a4cca,8689b772-5e13-4e30-a777-4f6c68efbf44,3,100000005,100000003,3,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-10-22T18:03:02Z,2025-10-23T02:03:02Z,2025-11-01T18:03:02Z,True,2025-10-22T20:44:55Z,False,,,0.0,,1,1000,2025-10-23T03:52:49Z
90c6f7d4-4413-4d22-83fa-9830276c8c3a,CAS-00265-82XKKP,Weight discrepancy: ORD-001609,546252e7-f43b-4052-8459-bd6ec0f63229,account,a7bbb1f4-d82d-4fb2-9708-94807309ded8,b8562696-0c35-467d-8d51-7b525932a7d1,2,100000000,100000001,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2024-08-17T15:18:33Z,2024-08-17T19:18:33Z,2024-08-22T15:18:33Z,True,2024-08-17T16:29:18Z,True,2024-08-21T09:18:33Z,False,0.0,,1,5,2024-08-21T09:56:46Z
f6a8e5f6-a22a-47d9-9628-9b2608c4f0bb,CAS-00266-SM5696,Weight discrepancy: ORD-001613,546252e7-f43b-4052-8459-bd6ec0f63229,account,8aa1554e-a85c-456f-8913-9fd440de858e,d409c6ad-562f-413a-9f50-4e3f3d3da879,2,100000000,100000001,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-10-03T22:35:48Z,2025-10-04T02:35:48Z,2025-10-08T22:35:48Z,True,2025-10-03T22:57:37Z,True,2025-10-07T16:35:48Z,True,223600000.0,,1,5,2025-10-08T07:10:19Z
64e22b56-0e1a-447d-92fc-7139239551fa,CAS-00267-GZ826C,Quality / spec claim: ORD-001617,92a81713-b90e-444b-951c-25d54d4c5280,account,4029ac0a-d37d-4f42-b9c3-6335c7cbf08f,6a585c1b-5fed-4b65-9af2-f1b482a152db,2,100000002,100000003,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-09-09T07:15:18Z,2025-09-09T11:15:18Z,2025-09-14T07:15:18Z,True,2025-09-09T08:34:35Z,True,2025-09-13T01:15:18Z,False,0.0,,1,5,2025-09-14T02:06:27Z
11ea911b-86ab-4dbc-b4fc-8327cc13e0a6,CAS-00268-KB9B8F,Weight discrepancy: ORD-001624,28e333b6-4e8a-4c4b-b724-20411e43fbd2,account,954380e5-42e5-48b7-824f-cb25fd3c18af,5364f14b-e2ec-45dd-8065-bdcfbf29452f,2,100000000,100000001,2,1,7931db9d-7b28-4616-ab82-a35fc263b420,2025-05-31T18:10:11Z,2025-05-31T22:10:11Z,2025-06-05T18:10:11Z,True,2025-05-31T18:44:05Z,False,,True,220500000.0,3.0,1,5,2025-06-02T03:44:42Z
e32aa567-6f60-4191-982a-757aef42a4bb,CAS-00269-D5WR65,Invoice dispute: ORD-001627,28e333b6-4e8a-4c4b-b724-20411e43fbd2,account,0aa2564b-9108-499f-88ef-e83c95582a9a,db51decc-0080-407e-9dd1-719824fdcc90,2,100000004,100000004,2,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-12-10T18:37:46Z,2025-12-10T22:37:46Z,2025-12-15T18:37:46Z,True,2025-12-10T21:52:20Z,True,2025-12-14T12:37:46Z,True,723000000.0,,1,5,2025-12-14T22:11:54Z
bade4c2f-1134-49ef-97e8-bdba57d9d50b,CAS-00270-2CP1AD,Weight discrepancy: ORD-001629,73253aa3-ec17-4298-943d-f5b3a58e83dd,account,674ee276-c240-4c45-a1d2-e0e4af76bd01,96c6079c-6c33-4c7f-b4a9-d447170f1ca4,2,100000000,100000001,2,1,7931db9d-7b28-4616-ab82-a35fc263b420,2026-02-08T04:56:14Z,2026-02-08T08:56:14Z,2026-02-13T04:56:14Z,True,2026-02-08T06:01:11Z,False,,False,0.0,5.0,1,5,2026-02-11T06:13:15Z
2b1375d7-7675-4b79-819d-1649028a1654,CAS-00271-REBV7J,Damaged or rusted material: ORD-001629,73253aa3-ec17-4298-943d-f5b3a58e83dd,account,674ee276-c240-4c45-a1d2-e0e4af76bd01,96c6079c-6c33-4c7f-b4a9-d447170f1ca4,2,100000003,100000003,1,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-02-14T15:26:34Z,2026-02-14T17:26:34Z,2026-02-16T15:26:34Z,True,2026-02-14T17:20:28Z,False,,True,844800000.0,,1,5,2026-02-14T22:26:43Z
771a4708-00eb-4215-8cf5-7db83115a44f,CAS-00272-EG91Z3,Damaged or rusted material: ORD-001631,3ee82983-d557-4241-91dd-b9bf613d2de9,account,043b4ffb-4df3-485b-86ee-d615d8662daa,87924578-1dc4-454e-98c3-4ec3229d4add,2,100000003,100000003,1,3,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-02-27T13:17:06Z,2025-02-27T15:17:06Z,2025-03-01T13:17:06Z,True,2025-02-27T15:09:17Z,False,,True,807100000.0,,1,5,2025-02-28T22:27:47Z
e4343fc7-3a43-4fb6-b218-62798155b3dc,CAS-00273-YKSVHJ,Weight discrepancy: ORD-001640,7317591a-3283-4aa4-a212-ab7c9d361cb6,account,ff3d0c81-7a25-48b3-b310-c638facffd4b,f43e3464-f76a-40f3-b20c-b2a4c984bf53,2,100000000,100000001,2,3,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-10-15T16:26:38Z,2025-10-15T20:26:38Z,2025-10-20T16:26:38Z,True,2025-10-15T18:30:23Z,False,,False,0.0,,1,5,2025-10-17T22:50:33Z
0662b1fe-b7b4-41c3-9920-6f35a7860293,CAS-00274-DRVB7L,Invoice dispute: ORD-001643,502cf0ee-224a-46a6-ac0f-680115b24e1d,account,6a7ee18d-3dc6-44e0-93be-361fa151f14b,5b3b99ca-8869-426a-8174-c71ac4756ffd,2,100000004,100000004,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-05-10T09:58:00Z,2025-05-10T13:58:00Z,2025-05-15T09:58:00Z,True,2025-05-10T11:33:43Z,True,2025-05-14T03:58:00Z,True,1020100000.0,,1,5,2025-05-17T06:51:19Z
b297886e-22c9-4e1c-ac11-e68aec53984c,CAS-00275-KDXY9P,Late delivery: ORD-001645,502cf0ee-224a-46a6-ac0f-680115b24e1d,account,434492bf-9949-4957-8e9a-d14fee74eac4,8c2227ba-7f34-4cf1-974f-1392d4b4d525,2,100000001,100000002,2,3,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-10-12T14:14:37Z,2025-10-12T18:14:37Z,2025-10-17T14:14:37Z,True,2025-10-12T17:12:14Z,False,,True,0.0,,1,5,2025-10-13T12:06:47Z
ee4c9ca0-b036-418e-9d1f-388289eac9da,CAS-00276-E4YM65,Damaged or rusted material: ORD-001645,502cf0ee-224a-46a6-ac0f-680115b24e1d,account,434492bf-9949-4957-8e9a-d14fee74eac4,8c2227ba-7f34-4cf1-974f-1392d4b4d525,2,100000003,100000003,1,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-10-17T20:33:51Z,2025-10-17T22:33:51Z,2025-10-19T20:33:51Z,True,2025-10-17T23:40:43Z,True,2025-10-19T08:33:51Z,True,823200000.0,,1,5,2025-10-20T01:00:05Z
6d94684a-fbb3-4a98-ae35-fdc575c2d801,CAS-00277-W6BE1N,Delivery change request: ORD-001655,89a3c811-895c-4fde-a3fa-40691519fd38,account,09c16d21-f90c-4094-b090-560cb294cc46,ec817fe5-6b57-4187-9a20-43fe01e6345e,3,100000006,100000002,2,3,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-03-09T17:24:16Z,2025-03-09T21:24:16Z,2025-03-14T17:24:16Z,True,2025-03-09T20:04:48Z,False,,,0.0,4.0,1,1000,2025-03-10T02:13:30Z
99a4bc61-324f-4506-918c-aba9afb02a05,CAS-00278-AEW0VE,Quality / spec claim: ORD-001656,89a3c811-895c-4fde-a3fa-40691519fd38,account,c60d977f-4dcd-494b-aedc-b67be8fb6418,dfeacdb7-de08-483a-81d4-c074e85977d7,2,100000002,100000003,2,3,7931db9d-7b28-4616-ab82-a35fc263b420,2025-09-09T13:42:25Z,2025-09-09T17:42:25Z,2025-09-14T13:42:25Z,True,2025-09-09T16:10:00Z,True,2025-09-13T07:42:25Z,False,0.0,,1,5,2025-09-13T19:57:57Z
a357bd08-4d79-4c93-93f0-a2977129bd7c,CAS-00279-9PJQN9,Invoice dispute: ORD-001658,89a3c811-895c-4fde-a3fa-40691519fd38,account,e3e038fe-246e-4610-8a9b-d6b60c580da8,50dc19d7-5b13-4293-9211-471e75392409,2,100000004,100000004,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-04-16T08:42:35Z,2026-04-16T12:42:35Z,2026-04-21T08:42:35Z,True,2026-04-16T09:18:32Z,True,2026-04-20T02:42:35Z,True,140500000.0,,1,5,2026-04-22T09:03:36Z
820c60a8-9411-4d18-8fef-3be3e8c2d37c,CAS-00280-WTED99,Invoice dispute: ORD-001666,bcf2fc3b-d958-44c2-a053-8c1ba84510a1,account,5851a8b0-4680-450f-8bac-bebbcf1620c2,9020d64d-ec1b-409b-b361-84ea6e77cda6,2,100000004,100000004,2,1,7931db9d-7b28-4616-ab82-a35fc263b420,2025-05-04T10:11:16Z,2025-05-04T14:11:16Z,2025-05-09T10:11:16Z,True,2025-05-04T12:48:23Z,True,2025-05-08T04:11:16Z,False,0.0,,1,5,2025-05-10T00:50:31Z
f0a84d57-be6b-4aa3-ab50-41823b4c30f4,CAS-00281-TFNP6S,Weight discrepancy: ORD-001674,73b0d676-3527-45c8-8534-ca08f6f24d1c,account,74cbc159-8aab-42dc-b947-1382ecdae180,51a46460-38dc-4502-9308-488e70c9378e,2,100000000,100000001,1,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-05-25T22:00:49Z,2026-05-26T00:00:49Z,2026-05-27T22:00:49Z,True,2026-05-25T23:53:01Z,True,2026-05-27T10:00:49Z,False,0.0,1.0,1,5,2026-05-29T05:06:00Z
9dd7b728-8e39-4b35-991f-0b68175cd097,CAS-00282-KWMCH7,Damaged or rusted material: ORD-001691,1f8b4af1-96bc-432d-ac11-7babd6642fe8,account,99b1482a-e7cd-4246-b92d-780ce994f6ce,5fd874f7-314b-4fc4-a68a-be06ae4033d3,2,100000003,100000003,1,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-07-30T21:47:47Z,2025-07-30T23:47:47Z,2025-08-01T21:47:47Z,True,2025-07-30T23:16:34Z,False,,True,853700000.0,,1,5,2025-07-31T13:22:55Z
eea970fc-46c4-4ccf-9b3e-c66d2b39966d,CAS-00283-C9G2VS,Damaged or rusted material: ORD-001694,1f8b4af1-96bc-432d-ac11-7babd6642fe8,account,8b66ff0e-b63e-40d9-9918-c801320dabfd,c9468b3f-86ec-42fe-b3cf-fb1d873babc8,2,100000003,100000003,1,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-11-23T09:42:11Z,2025-11-23T11:42:11Z,2025-11-25T09:42:11Z,True,2025-11-23T13:40:22Z,False,,True,421700000.0,,1,5,2025-11-24T07:57:25Z
fe45a291-d5d9-42d3-8c93-470d4dacaebc,CAS-00284-9XJF6H,Weight discrepancy: ORD-001713,929daf9f-0149-42af-8ab1-a5041f8c56e0,account,218bf379-7f6a-41d2-a573-baa2e65beb9f,d39a2bf0-8a32-4b9c-86d9-92150e401809,2,100000000,100000001,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-07-20T02:39:19Z,2025-07-20T06:39:19Z,2025-07-25T02:39:19Z,True,2025-07-20T06:03:04Z,True,2025-07-23T20:39:19Z,False,0.0,,1,5,2025-07-31T00:14:02Z
8c8f0aca-6b43-43b1-8b0c-ddefa7ebb62e,CAS-00285-BB2FGY,Invoice dispute: ORD-001716,929daf9f-0149-42af-8ab1-a5041f8c56e0,account,b9dd7975-048b-4f14-87a8-cc6292251425,22de2d26-98ef-4846-8c71-16922aee586e,2,100000004,100000004,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2026-01-10T03:32:25Z,2026-01-10T07:32:25Z,2026-01-15T03:32:25Z,True,2026-01-10T04:19:36Z,True,2026-01-13T21:32:25Z,False,0.0,,1,5,2026-01-15T09:46:07Z
95b2af23-6cd9-44fc-84ce-5826241dbf87,CAS-00286-L3ZJU2,Weight discrepancy: ORD-001717,dd23ff41-dae1-4586-a358-755cbc5c3cd8,account,57cfb752-23a8-4063-8899-2edaf475b0c7,1d5182ef-3002-48aa-a1df-93165ab410ad,2,100000000,100000001,2,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-07-25T22:23:03Z,2025-07-26T02:23:03Z,2025-07-30T22:23:03Z,True,2025-07-26T00:11:27Z,False,,True,287900000.0,5.0,1,5,2025-07-26T22:32:28Z
af0dc2ad-bee7-4b6f-9af4-84aa52a0712e,CAS-00287-LHGYTP,Late delivery: ORD-001717,dd23ff41-dae1-4586-a358-755cbc5c3cd8,account,57cfb752-23a8-4063-8899-2edaf475b0c7,1d5182ef-3002-48aa-a1df-93165ab410ad,2,100000001,100000002,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-07-23T09:28:02Z,2025-07-23T13:28:02Z,2025-07-28T09:28:02Z,True,2025-07-23T10:09:36Z,False,,True,0.0,,1,5,2025-07-24T13:12:24Z
922f36f9-7681-4d47-9499-b73b306e9294,CAS-00288-ERFU6D,Late delivery: ORD-001725,44f7f01a-3cb5-46d7-834a-130e8c6ea6ad,account,97d13e79-af3d-420e-ab79-956b09c32d5c,74c92eed-d57b-48f6-9932-e45df286f9ee,2,100000001,100000002,2,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-08-23T17:18:37Z,2025-08-23T21:18:37Z,2025-08-28T17:18:37Z,True,2025-08-23T18:35:19Z,False,,False,0.0,,1,5,2025-08-24T15:50:05Z
67d2bc2c-8147-4994-a460-ebaa1c1d4d26,CAS-00289-PNGAYV,Damaged or rusted material: ORD-001727,44f7f01a-3cb5-46d7-834a-130e8c6ea6ad,account,7c46c840-afe3-41b7-b98b-8c245c1d67d2,77a41f6b-cd06-4145-9a7e-ac2f5eb532c6,2,100000003,100000003,1,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-03-18T21:10:41Z,2026-03-18T23:10:41Z,2026-03-20T21:10:41Z,True,2026-03-18T22:22:15Z,False,,True,329800000.0,,1,5,2026-03-19T23:06:37Z
ca56d666-7312-4119-9c08-a5d564568878,CAS-00290-0JRGAH,Mill certificate request: ORD-001740,909e21ba-8a38-45aa-91be-ba8e0a8aeb94,account,be04e89f-6a8e-49aa-a9c1-a0c63818a9bd,688dd559-e731-4718-ac3b-263bf741db3b,3,100000005,100000003,3,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-11-04T19:05:26Z,2025-11-05T03:05:26Z,2025-11-14T19:05:26Z,True,2025-11-04T21:24:19Z,False,,,0.0,4.0,1,1000,2025-11-05T21:43:09Z
e73b6e91-5a96-40df-acc5-bdff7aa09bd9,CAS-00291-FFEXNG,Invoice dispute: ORD-001743,6491982b-e5ad-481d-977f-4c1626d658fb,account,173a3df3-1e09-44d7-9418-6637ad7a263c,bea66178-01b8-4042-beb5-8b5cf9fbf230,2,100000004,100000004,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2026-05-12T05:47:22Z,2026-05-12T09:47:22Z,2026-05-17T05:47:22Z,True,2026-05-12T06:42:27Z,False,,True,271800000.0,4.0,1,5,2026-05-15T22:33:30Z
ff4ba291-e0e2-4eb8-a530-a31fe1ec8248,CAS-00292-MQJAJB,Delivery change request: ORD-001745,b440b852-e033-400e-a432-62b38675820e,account,7e4531d3-e0cd-49fe-8c20-1367812c5ef8,fa82bd5f-f046-4dee-a236-56b9bf4ced07,3,100000006,100000002,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-11-18T07:27:55Z,2025-11-18T11:27:55Z,2025-11-23T07:27:55Z,True,2025-11-18T07:42:08Z,False,,,0.0,3.0,1,1000,2025-11-18T15:08:43Z
e810addc-e3d8-41d4-aa6d-8f1c8e704f88,CAS-00293-10QC1N,Weight discrepancy: ORD-001746,b440b852-e033-400e-a432-62b38675820e,account,4562f4ff-3aee-4f98-8b6b-e9a8be41bd59,759f05af-44e6-454b-a821-1d0c9a5d9e22,2,100000000,100000001,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2026-03-02T18:43:52Z,2026-03-02T22:43:52Z,2026-03-07T18:43:52Z,True,2026-03-02T19:46:43Z,False,,False,0.0,3.0,1,5,2026-03-04T07:37:19Z
b3cbce45-9bfb-46b7-8bb4-292039f11102,CAS-00294-T3XXK4,Delivery change request: ORD-001748,b440b852-e033-400e-a432-62b38675820e,account,6738dcbc-7ee2-4ae4-8813-e2d9cf4d7a3e,5c429cec-04f7-4a4e-9d37-64ce3102184d,3,100000006,100000002,2,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-05-20T20:16:06Z,2026-05-21T00:16:06Z,2026-05-25T20:16:06Z,True,2026-05-20T21:45:56Z,False,,,0.0,5.0,1,1000,2026-05-21T04:37:34Z
4d31473b-4784-47d6-aca0-295ce75dbacc,CAS-00295-NCXYTM,Weight discrepancy: ORD-001752,fab6ad91-bacf-4cfc-9245-1cc41bfb3b3d,account,a82a61f3-0e3a-41fa-9fa3-b37a2c772ccb,ce69aa61-d8db-4122-8a58-6831ab5ee59f,2,100000000,100000001,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-01-10T01:25:19Z,2026-01-10T05:25:19Z,2026-01-15T01:25:19Z,True,2026-01-10T02:25:25Z,False,,True,248800000.0,,1,5,2026-01-12T04:57:33Z
3fb9e617-01a9-419c-b886-c9887dc89e57,CAS-00296-H85XCZ,Invoice dispute: ORD-001757,84222f58-f022-44af-bb76-4637d277ab64,account,aa8f800f-bccf-4735-9670-54b3a50a9c1c,6c126bd2-91b2-48d0-bcac-191d1e089a1a,2,100000004,100000004,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2026-06-06T10:12:25Z,2026-06-06T14:12:25Z,2026-06-11T10:12:25Z,True,2026-06-06T13:56:27Z,False,,True,301500000.0,5.0,1,5,2026-06-08T07:26:31Z
